13:21; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
11433  ;-7,9497  ;5,16586  ;9,1734  ;1,37765e+03
6259  ;0  ;5,25  ;9,56699  ;1,37700e+03
6552  ;-1,32956  ;3,92947  ;9,47421  ;1,37574e+03
10828  ;-2,61676  ;7,00097  ;10  ;1,37534e+03
9166  ;-4,9998  ;7,34032  ;10  ;1,37010e+03
5390  ;-3,23419  ;3,25544  ;9,64802  ;1,36912e+03
8701  ;-2,41665  ;6,6686  ;9,67223  ;1,36911e+03
5004  ;-5,70215  ;5,17895  ;8,90614  ;1,36395e+03
7140  ;-4,49878  ;4,1583  ;9,03255  ;1,36395e+03
8179  ;-6,65185  ;5,04266  ;8,96797  ;1,36264e+03
9015  ;-5,00138  ;2,66069  ;10  ;1,36183e+03
10772  ;-2,49905  ;4,05674  ;9,24943  ;1,36178e+03
532  ;-4,4553  ;2,66078  ;10  ;1,35978e+03
8517  ;-3,46884  ;4,87293  ;8,96044  ;1,35807e+03
6856  ;-3,84892  ;5,18687  ;8,93268  ;1,35699e+03
8182  ;-6,2406  ;5,35613  ;8,96482  ;1,35698e+03
7361  ;-3,92476  ;4,58852  ;8,93902  ;1,35689e+03
4871  ;-7,91999  ;4,14424  ;9,25634  ;1,35566e+03
1684  ;-5,11894  ;3,98682  ;9,02885  ;1,35353e+03
7408  ;-6,30567  ;4,65044  ;8,96428  ;1,35237e+03
9319  ;-10  ;6,5  ;10  ;1,35173e+03
531  ;-5,54746  ;2,66059  ;10  ;1,35118e+03
10152  ;-8,4578  ;3,49972  ;9,71078  ;1,35000e+03
9803  ;-9,15619  ;5,88639  ;9,4417  ;1,34983e+03
11394  ;-7,503  ;5,90275  ;9,19932  ;1,34862e+03
11290  ;0  ;6,5  ;10  ;1,34783e+03
5400  ;-3,0003  ;4,71499  ;8,99257  ;1,34781e+03
6849  ;-5,41186  ;4,34075  ;8,91481  ;1,34736e+03
9794  ;-8,70096  ;6,75  ;10  ;1,34730e+03
3688  ;-1,51028  ;4,67333  ;9,22648  ;1,34578e+03
541  ;-4,45423  ;7,34019  ;10  ;1,34540e+03
4560  ;-2,5076  ;5,91622  ;9,21247  ;1,34457e+03
8632  ;-5,54992  ;6,94428  ;9,60184  ;1,34396e+03
1148  ;-8,76517  ;5,23383  ;9,25666  ;1,34334e+03
10868  ;0  ;3,5  ;10  ;1,34271e+03
542  ;-5,54536  ;7,34046  ;10  ;1,34213e+03
10396  ;-10  ;3,5  ;10  ;1,33898e+03
8962  ;-1,29904  ;3,25  ;10  ;1,33878e+03
5002  ;-5,69934  ;4,63462  ;8,88111  ;1,33663e+03
7371  ;-8,70096  ;3,25  ;10  ;1,33631e+03
10251  ;-8,72317  ;6,13639  ;9,4417  ;1,33487e+03
5404  ;-3,45622  ;4,43058  ;8,97115  ;1,33387e+03
3535  ;-4,15304  ;5,52587  ;8,89783  ;1,33275e+03
4996  ;-4,88931  ;5,58491  ;8,88766  ;1,32887e+03
9316  ;-5,93705  ;5,55023  ;8,88686  ;1,32815e+03
4859  ;-7,213  ;4,52721  ;9,0285  ;1,32639e+03
1136  ;-1,02743  ;5,09678  ;9,25016  ;1,32554e+03
10092  ;-1,52644  ;5,39568  ;9,20194  ;1,32404e+03
5007  ;-5,4309  ;5,55024  ;8,86549  ;1,32280e+03
7517  ;-0,577501  ;6,08622  ;9,56059  ;1,32050e+03
8967  ;-1,47117  ;3,47754  ;9,69809  ;1,32046e+03
3711  ;-8,49146  ;4,34894  ;9,24939  ;1,31993e+03
6561  ;-9,094  ;3,79687  ;9,6253  ;1,31880e+03
8211  ;-8,55574  ;6,45849  ;9,63251  ;1,31746e+03
5412  ;-3,95935  ;2,65403  ;10  ;1,31736e+03
4286  ;-2,52655  ;3,66392  ;9,33975  ;1,31735e+03
1134  ;-1,99313  ;4,24988  ;9,20281  ;1,31622e+03
3743  ;-8,9096  ;4,66378  ;9,25362  ;1,31591e+03
6661  ;-1,30243  ;6,76434  ;10  ;1,31424e+03
6301  ;-6,04104  ;7,34666  ;10  ;1,31365e+03
9096  ;-3,96714  ;7,34594  ;10  ;1,31239e+03
4841  ;-2,58027  ;4,95696  ;8,95221  ;1,31237e+03
7360  ;-3,8902  ;4,184  ;8,9177  ;1,30940e+03
9940  ;-8,36784  ;5,4807  ;9,17763  ;1,30816e+03
881  ;-2,02545  ;5,69459  ;9,15372  ;1,30784e+03
4211  ;-4,75  ;10  ;1,29904  ;1,30735e+03
1756  ;-4,78643  ;3,31887  ;9,30715  ;1,30712e+03
6766  ;-6,86682  ;4,13498  ;9,02481  ;1,30710e+03
8516  ;-2,97924  ;5,23096  ;8,90498  ;1,30521e+03
9704  ;-6,04129  ;2,65379  ;10  ;1,30010e+03
8213  ;-8,13361  ;6,64132  ;9,68725  ;1,29897e+03
4858  ;-7,29461  ;5,13158  ;8,89612  ;1,29706e+03
10528  ;-4,12718  ;3,40098  ;9,26637  ;1,29477e+03
6258  ;0  ;5,75  ;9,56699  ;1,29400e+03
1384  ;-5,55448  ;6,5481  ;9,20368  ;1,29142e+03
6551  ;-2,02062  ;3,85706  ;9,29314  ;1,29082e+03
11419  ;-6,57339  ;6,57514  ;9,30764  ;1,29042e+03
5860  ;-2,72495  ;3,11137  ;9,66627  ;1,29033e+03
10101  ;-10  ;4,25  ;9,56699  ;1,28829e+03
9322  ;-9,56699  ;6,75  ;10  ;1,28817e+03
292  ;-9,14087  ;10  ;1,39565  ;1,28796e+03
9312  ;-10  ;5,75  ;9,56699  ;1,28688e+03
11293  ;-0,433013  ;6,75  ;10  ;1,28676e+03
11344  ;-2,64774  ;6,88242  ;9,65345  ;1,28666e+03
9325  ;0  ;4,25  ;9,56699  ;1,28643e+03
8541  ;-4,07043  ;6,65394  ;9,27389  ;1,28618e+03
8538  ;-3,37586  ;6,54134  ;9,27912  ;1,28548e+03
1649  ;-5,36885  ;3,24644  ;9,30887  ;1,28420e+03
9767  ;-0,433013  ;3,25  ;10  ;1,28398e+03
4994  ;-3,35931  ;5,5449  ;8,87722  ;1,28258e+03
7984  ;-9,56699  ;3,25  ;10  ;1,28219e+03
7390  ;-5,99932  ;4,30021  ;8,8613  ;1,28199e+03
1515  ;-7,97051  ;5,72757  ;9,09861  ;1,28061e+03
10189  ;-7,28033  ;6,91279  ;9,65987  ;1,28051e+03
6055  ;-7,27896  ;10  ;1,32443  ;1,27926e+03
4860  ;-6,93316  ;4,75666  ;8,85284  ;1,27921e+03
1734  ;-5,88318  ;3,32264  ;9,27977  ;1,27889e+03
3527  ;-3,41128  ;3,44284  ;9,27378  ;1,27834e+03
9087  ;-0,463536  ;3,92947  ;9,47421  ;1,27446e+03
9317  ;-6,16615  ;6,04469  ;8,98965  ;1,27237e+03
9318  ;-6,52289  ;5,63675  ;8,85154  ;1,27235e+03
9337  ;-6,93414  ;5,32329  ;8,85468  ;1,27207e+03
1328  ;-4,56076  ;4,53671  ;8,78387  ;1,27071e+03
5401  ;-3,03862  ;4,17461  ;8,98051  ;1,27012e+03
4999  ;-4,49824  ;5,92127  ;8,89589  ;1,26849e+03
5798  ;-1,01051  ;6,33622  ;9,56059  ;1,26518e+03
8877  ;-2,58774  ;6,46944  ;9,30784  ;1,26477e+03
10615  ;-6,67141  ;3,00008  ;9,66714  ;1,26457e+03
5609  ;-7,2152  ;3,02764  ;9,69702  ;1,26414e+03
4868  ;-7,67952  ;4,29759  ;9,00592  ;1,26201e+03
10964  ;-9,38259  ;4,86691  ;9,19532  ;1,26127e+03
11281  ;-1,09122  ;5,63461  ;9,18567  ;1,25888e+03
7381  ;-4,76585  ;4,72182  ;8,72489  ;1,25884e+03
6836  ;-4,18851  ;3,88618  ;8,91965  ;1,25835e+03
4995  ;-4,82209  ;6,19255  ;8,94369  ;1,25818e+03
1831  ;-7,67543  ;6,9009  ;9,68725  ;1,25762e+03
8275  ;-6,58698  ;4,36444  ;8,84915  ;1,25685e+03
1340  ;-6,8077  ;3,35317  ;9,33428  ;1,25500e+03
533  ;-3,4634  ;2,64728  ;10  ;1,25397e+03
1685  ;-4,77305  ;3,69676  ;8,97296  ;1,25160e+03
4880  ;-7,76113  ;4,90197  ;8,87354  ;1,25078e+03
9016  ;-4,79568  ;2,75931  ;9,66653  ;1,24938e+03
510  ;-8,26795  ;7  ;10  ;1,24921e+03
11143  ;-4,10809  ;7,14251  ;9,64351  ;1,24728e+03
9329  ;-8,08952  ;3,34217  ;9,63226  ;1,24581e+03
530  ;-6,53512  ;2,64698  ;10  ;1,24356e+03
1648  ;-5,34177  ;2,75922  ;9,66653  ;1,24356e+03
8878  ;-2,10559  ;6,2478  ;9,24909  ;1,24313e+03
11417  ;-4,66599  ;6,83405  ;9,29381  ;1,24312e+03
9706  ;-5,85609  ;2,83541  ;9,63743  ;1,24295e+03
3687  ;-1,62982  ;5,03317  ;8,91721  ;1,24274e+03
10091  ;-8,48255  ;3,88903  ;9,25755  ;1,24264e+03
543  ;-6,53671  ;7,35285  ;10  ;1,24111e+03
7807  ;-7,35939  ;3,51875  ;9,2994  ;1,24110e+03
10771  ;-2,53269  ;4,36775  ;8,93389  ;1,23887e+03
8543  ;-5,5  ;10  ;1,73205  ;1,23822e+03
506  ;-8,26795  ;3  ;10  ;1,23677e+03
5413  ;-4,13643  ;2,84143  ;9,62576  ;1,23524e+03
11300  ;-1,59023  ;5,93352  ;9,13745  ;1,23509e+03
540  ;-3,48006  ;7,35169  ;10  ;1,23489e+03
9801  ;-9,38259  ;5,36691  ;9,19532  ;1,23483e+03
10044  ;-9,5892  ;6,13639  ;9,4417  ;1,23466e+03
6733  ;-1,89008  ;3,23212  ;9,69173  ;1,23398e+03
522  ;-1,73205  ;3  ;10  ;1,23390e+03
1343  ;-7,91108  ;3,68433  ;9,26451  ;1,23285e+03
3531  ;-3,4726  ;3,92803  ;8,92706  ;1,23262e+03
7533  ;-0,513716  ;5,29839  ;9,19207  ;1,23215e+03
6684  ;-0,513716  ;4,79839  ;9,19207  ;1,23162e+03
7391  ;-6,25192  ;4,00974  ;8,85971  ;1,23100e+03
6302  ;-5,82833  ;7,2064  ;9,65763  ;1,23057e+03
9922  ;-7,31443  ;5,63886  ;8,89947  ;1,22980e+03
3533  ;-3,61338  ;5,96393  ;8,88177  ;1,22838e+03
6592  ;-6,59722  ;6,23851  ;8,99614  ;1,22461e+03
6978  ;-5,83289  ;6,81022  ;9,25947  ;1,22329e+03
1361  ;-4,97095  ;4,90692  ;8,66591  ;1,22328e+03
1141  ;-9,05402  ;4,09373  ;9,25059  ;1,22320e+03
6957  ;-4,58917  ;5,0081  ;8,65745  ;1,22138e+03
1683  ;-5,35547  ;3,62433  ;8,97469  ;1,22079e+03
5591  ;-5,64839  ;3,97827  ;8,86066  ;1,21983e+03
9079  ;-0,977252  ;4,47786  ;9,09928  ;1,21892e+03
9939  ;-8,17927  ;5,2168  ;8,87778  ;1,21853e+03
4737  ;-4,28504  ;4,6691  ;8,69229  ;1,21803e+03
5231  ;-5,62762  ;5,97913  ;8,84518  ;1,21798e+03
8509  ;-3,00994  ;5,82771  ;8,88051  ;1,21614e+03
7835  ;-8,36208  ;9,69508  ;1,07865  ;1,21601e+03
1245  ;-2,04812  ;3,46423  ;9,38346  ;1,21575e+03
519  ;-1,73883  ;7,02868  ;10  ;1,21509e+03
10156  ;-10  ;3,75  ;9,56699  ;1,21234e+03
3686  ;-2,11266  ;4,60971  ;8,89354  ;1,21215e+03
10234  ;-7,63953  ;3,03068  ;9,6692  ;1,21153e+03
6975  ;-6,95396  ;5,83057  ;8,85802  ;1,21132e+03
9088  ;-0,896549  ;3,67947  ;9,47421  ;1,21094e+03
11292  ;0  ;6,25  ;9,56699  ;1,20888e+03
4839  ;-2,12882  ;5,33207  ;8,86899  ;1,20646e+03
9326  ;0  ;3,75  ;9,56699  ;1,20553e+03
7816  ;-6,48621  ;3,1817  ;9,30457  ;1,20515e+03
4289  ;-2,90747  ;3,30202  ;9,3143  ;1,20291e+03
9320  ;-10  ;6,25  ;9,56699  ;1,19984e+03
7373  ;-8,89081  ;3,24972  ;9,71078  ;1,19943e+03
11142  ;-3,62101  ;7,14826  ;9,64351  ;1,19876e+03
6662  ;-1,44691  ;6,60056  ;9,56059  ;1,19749e+03
8907  ;-2,81883  ;6,68327  ;9,28907  ;1,19740e+03
5415  ;-3,64049  ;2,83468  ;9,62576  ;1,19713e+03
9168  ;-4,70365  ;7,32262  ;9,66343  ;1,19633e+03
8475  ;-7,12227  ;6,69217  ;9,30988  ;1,19626e+03
3532  ;-3,851  ;5,51833  ;8,62768  ;1,19582e+03
10344  ;-5,25377  ;6,92657  ;9,26526  ;1,19539e+03
9705  ;-6,34992  ;2,82861  ;9,63743  ;1,19530e+03
8511  ;-2,52779  ;5,60607  ;8,82176  ;1,19104e+03
9169  ;-5,24922  ;7,32275  ;9,66343  ;1,18897e+03
322  ;-6  ;10  ;1,73205  ;1,18894e+03
6304  ;-6,324  ;7,2126  ;9,65763  ;1,18861e+03
6554  ;-1,4601  ;4,0544  ;9,07561  ;1,18676e+03
10914  ;-7,51737  ;6,68029  ;9,33726  ;1,18636e+03
9804  ;-8,97179  ;5,75331  ;9,07003  ;1,18548e+03
7983  ;-9,56699  ;3,5  ;9,56699  ;1,18210e+03
4948  ;-4,83503  ;4,07517  ;8,72428  ;1,18173e+03
4879  ;-8,15886  ;4,46763  ;8,83562  ;1,18125e+03
9666  ;-8,98875  ;6,70849  ;9,63251  ;1,18074e+03
4991  ;-4,79426  ;5,1932  ;8,59847  ;1,18064e+03
1344  ;-6,30785  ;5,02195  ;8,6426  ;1,18030e+03
5005  ;-5,04013  ;4,26028  ;8,66531  ;1,17899e+03
4997  ;-4,43102  ;6,52891  ;8,95192  ;1,17879e+03
10045  ;-9,15619  ;6,38639  ;9,4417  ;1,17871e+03
4854  ;-7,11892  ;3,67211  ;9,04897  ;1,17399e+03
5284  ;-4,25049  ;4,26459  ;8,67097  ;1,17352e+03
8799  ;-9,52701  ;4,29687  ;9,19228  ;1,17333e+03
6770  ;-8,577  ;4,78247  ;8,83986  ;1,17286e+03
6616  ;-7,78194  ;5,46367  ;8,79876  ;1,17109e+03
43  ;-10  ;0  ;2  ;1,17047e+03
6734  ;-2,29026  ;3,025  ;9,69173  ;1,17015e+03
8514  ;-3,5408  ;4,64356  ;8,63285  ;1,16963e+03
6701  ;-0,433013  ;6,5  ;9,56699  ;1,16812e+03
8702  ;-1,96227  ;6,91485  ;9,67223  ;1,16796e+03
4992  ;-5,33586  ;5,15854  ;8,57629  ;1,16789e+03
8965  ;-1,03815  ;3,22754  ;9,69809  ;1,16685e+03
9768  ;-0,433013  ;3,5  ;9,56699  ;1,16676e+03
8529  ;-3,95858  ;6,35933  ;8,87984  ;1,16570e+03
5230  ;-5,85671  ;6,47359  ;8,94797  ;1,16561e+03
6591  ;-7,30344  ;6,19158  ;8,90612  ;1,16556e+03
5590  ;-5,90099  ;3,6878  ;8,85907  ;1,16540e+03
8508  ;-3,26401  ;6,24674  ;8,88507  ;1,16537e+03
4872  ;-7,67061  ;3,83769  ;9,01408  ;1,16520e+03
5073  ;-5,03015  ;5,93962  ;8,64981  ;1,16415e+03
5608  ;-7,00037  ;2,61638  ;10  ;1,16409e+03
1204  ;-4,00933  ;4,8015  ;8,60072  ;1,16406e+03
6691  ;-0,929665  ;6,77245  ;9,67417  ;1,15999e+03
9324  ;-9,56699  ;6,5  ;9,56699  ;1,15813e+03
1213  ;-3,07226  ;4,48562  ;8,66498  ;1,15584e+03
6837  ;-4,54293  ;3,38638  ;8,99976  ;1,15583e+03
465  ;-10  ;5  ;6,5359  ;1,15545e+03
242  ;0  ;5  ;6,5359  ;1,15532e+03
1826  ;-7,86778  ;7,20712  ;10  ;1,15494e+03
8483  ;-2,9979  ;2,61653  ;10  ;1,15420e+03
6855  ;-4,31345  ;5,14049  ;8,56587  ;1,15414e+03
8215  ;-8,40702  ;6,32228  ;9,18181  ;1,15359e+03
1360  ;-3,76196  ;6,94483  ;9,28701  ;1,15134e+03
6345  ;-7,86678  ;2,79289  ;10  ;1,15066e+03
6730  ;-2,13222  ;2,79288  ;10  ;1,15052e+03
1733  ;-5,6504  ;2,93404  ;9,30396  ;1,14942e+03
5000  ;-5,33305  ;4,61421  ;8,55127  ;1,14937e+03
6774  ;-8,27546  ;4,91959  ;8,70372  ;1,14895e+03
3360  ;-7,00216  ;7,38354  ;10  ;1,14883e+03
150  ;0  ;10  ;2  ;1,14671e+03
6832  ;-4,55218  ;2,82682  ;9,35914  ;1,14594e+03
4885  ;-6,00431  ;5,21605  ;8,56464  ;1,14497e+03
8216  ;-7,98489  ;6,50511  ;9,23655  ;1,14479e+03
8515  ;-3,05119  ;5,00159  ;8,57739  ;1,14336e+03
6768  ;-8,6936  ;5,23443  ;8,70796  ;1,14168e+03
6553  ;-1,48759  ;3,66158  ;9,16594  ;1,14137e+03
700  ;-6,16472  ;3,01024  ;9,27485  ;1,13984e+03
7518  ;-0,577501  ;5,83622  ;9,12758  ;1,13963e+03
10177  ;-8,57445  ;6,00018  ;8,991  ;1,13910e+03
9225  ;-7,25  ;0  ;1,29904  ;1,13860e+03
10864  ;-0,866025  ;3  ;10  ;1,13845e+03
7709  ;-3,033  ;7,40873  ;10  ;1,13669e+03
1111  ;-4,61758  ;5,47948  ;8,53103  ;1,13480e+03
3691  ;-1,30458  ;5,03966  ;8,66372  ;1,13391e+03
6980  ;-2,65223  ;4,72758  ;8,62462  ;1,13371e+03
4735  ;-3,97478  ;4,39698  ;8,5794  ;1,13277e+03
10354  ;-8,85083  ;3,54659  ;9,33608  ;1,13220e+03
664  ;-5,13607  ;2,85784  ;9,33307  ;1,13201e+03
1107  ;-3,81757  ;3,02208  ;9,25152  ;1,13192e+03
1488  ;-6,1113  ;7,07234  ;9,31526  ;1,13062e+03
7394  ;-6,0015  ;4,67173  ;8,53962  ;1,13056e+03
1447  ;-1,155  ;6,17245  ;9,12118  ;1,13003e+03
7372  ;-9,13398  ;3  ;10  ;1,12975e+03
7141  ;-5,01881  ;6,62144  ;8,92338  ;1,12894e+03
4346  ;-5,15917  ;5,44482  ;8,50885  ;1,12654e+03
6873  ;-10  ;5,28508  ;6,13264  ;1,12619e+03
8513  ;-3,51973  ;5,15953  ;8,54526  ;1,12474e+03
11396  ;-10  ;5  ;9,13398  ;1,12468e+03
4989  ;-4,35752  ;7,12494  ;9,30693  ;1,12294e+03
9663  ;-9,13398  ;7  ;10  ;1,12255e+03
10598  ;0  ;4,71491  ;6,13266  ;1,12201e+03
3530  ;-3,8789  ;3,50727  ;8,9048  ;1,12182e+03
9906  ;-8,72142  ;4,21242  ;8,83683  ;1,12152e+03
4733  ;-3,50624  ;4,23904  ;8,61153  ;1,12038e+03
6614  ;-7,77095  ;6,0164  ;8,80541  ;1,12032e+03
10349  ;-9,38259  ;5,11692  ;8,7623  ;1,11993e+03
3689  ;-1,78743  ;4,61621  ;8,64005  ;1,11905e+03
10829  ;-2,16238  ;7,24722  ;10  ;1,11757e+03
7672  ;-2,71894  ;3,82406  ;8,8111  ;1,11709e+03
9616  ;-8,27936  ;3,34189  ;9,34304  ;1,11572e+03
1603  ;-2,18572  ;6,80102  ;9,34446  ;1,11553e+03
7393  ;-6,58915  ;4,73595  ;8,52747  ;1,11472e+03
7532  ;0  ;5  ;9,13398  ;1,11342e+03
11469  ;-1,67036  ;6,48674  ;9,23282  ;1,11283e+03
11175  ;-5,53218  ;7,18869  ;9,32106  ;1,11272e+03
4888  ;-6,59014  ;5,30257  ;8,52931  ;1,11216e+03
4853  ;-6,50402  ;3,54687  ;8,88387  ;1,11180e+03
6749  ;-2,21301  ;4,0172  ;8,76448  ;1,11081e+03
4856  ;-7,51176  ;4,59541  ;8,63128  ;1,11065e+03
5696  ;-8,4578  ;2,99972  ;9,71078  ;1,11055e+03
6892  ;-10  ;4,72833  ;6,93805  ;1,10980e+03
7534  ;-0,513716  ;5,04839  ;8,75905  ;1,10933e+03
1257  ;-5,70076  ;5,41016  ;8,48668  ;1,10884e+03
11217  ;-9,06866  ;5,42935  ;8,68753  ;1,10871e+03
8532  ;0  ;5,30672  ;6,06316  ;1,10835e+03
6689  ;-0,891111  ;7,02147  ;10  ;1,10673e+03
7987  ;-9,19322  ;3,35396  ;9,37785  ;1,10550e+03
9108  ;0  ;5,27269  ;6,9381  ;1,10479e+03
1286  ;-7,43014  ;3,99104  ;8,76365  ;1,10383e+03
6607  ;-10  ;4,69328  ;6,06315  ;1,10348e+03
5227  ;-5,92986  ;5,90462  ;8,58947  ;1,10317e+03
1757  ;-5,12269  ;3,23574  ;8,99888  ;1,10226e+03
5001  ;-5,69795  ;4,86583  ;8,46166  ;1,10165e+03
4878  ;-8,14996  ;4,00772  ;8,84379  ;1,10140e+03
1135  ;-2,2322  ;4,96955  ;8,58427  ;1,10123e+03
5859  ;-3,13668  ;2,69386  ;9,66627  ;1,10062e+03
10093  ;-1,80359  ;5,33857  ;8,6155  ;1,09939e+03
8170  ;-7,49076  ;3,12907  ;9,32927  ;1,09841e+03
6979  ;-6,13512  ;6,73571  ;9,00376  ;1,09779e+03
4288  ;-2,42904  ;3,10233  ;9,35801  ;1,09599e+03
11330  ;-6,93907  ;2,96349  ;9,36416  ;1,09564e+03
6739  ;-0,463536  ;4,17946  ;9,04119  ;1,09517e+03
404  ;-10  ;4,5  ;9,13398  ;1,09459e+03
6801  ;0  ;4,72774  ;6,93818  ;1,09437e+03
181  ;0  ;5,5  ;9,13398  ;1,09390e+03
10830  ;-2,38583  ;7,13339  ;9,67223  ;1,09380e+03
10597  ;-0,835168  ;5,31502  ;8,66328  ;1,09286e+03
9938  ;-8,29627  ;5,4813  ;8,62894  ;1,09218e+03
9795  ;-8,55574  ;6,95849  ;9,63251  ;1,09195e+03
6874  ;-10  ;5,93992  ;6,02383  ;1,09156e+03
9230  ;-6,75124  ;0,288726  ;1,01066  ;1,08985e+03
187  ;0  ;4,5  ;9,13398  ;1,08968e+03
6341  ;-4,52476  ;3,80305  ;8,61139  ;1,08865e+03
1735  ;-5,56804  ;3,3357  ;8,86965  ;1,08862e+03
8966  ;-1,47117  ;2,97754  ;9,69809  ;1,08779e+03
248  ;0  ;4,42981  ;5,72942  ;1,08727e+03
410  ;-10  ;5,5  ;9,13398  ;1,08722e+03
4741  ;-2,63116  ;5,24355  ;8,53703  ;1,08689e+03
8800  ;-9,52701  ;3,79687  ;9,19228  ;1,08670e+03
10696  ;-10  ;5,27304  ;6,9382  ;1,08533e+03
6872  ;-10  ;5,65484  ;6,42709  ;1,08473e+03
6771  ;-9,06174  ;4,78737  ;8,6217  ;1,08470e+03
377  ;-10  ;7  ;10  ;1,08452e+03
158  ;0  ;7  ;10  ;1,08370e+03
10599  ;0  ;4,06019  ;6,02463  ;1,08368e+03
4067  ;-4,55036  ;6,08713  ;8,58705  ;1,08248e+03
3528  ;-3,01665  ;3,45043  ;8,87848  ;1,08201e+03
6593  ;-6,92217  ;6,5728  ;8,9061  ;1,08135e+03
8533  ;0  ;5,65569  ;6,42523  ;1,08108e+03
6608  ;-10  ;4,34441  ;6,42529  ;1,08014e+03
6802  ;0  ;4,34528  ;6,42787  ;1,07820e+03
8626  ;-6,2866  ;5,49668  ;8,45135  ;1,07762e+03
7708  ;-3,06398  ;7,29018  ;9,65345  ;1,07730e+03
6606  ;-10  ;4,03769  ;5,95254  ;1,07661e+03
5610  ;-6,80278  ;2,61039  ;9,69702  ;1,07544e+03
471  ;-10  ;5,57016  ;5,72939  ;1,07470e+03
1109  ;-3,94022  ;3,99246  ;8,55808  ;1,07460e+03
1175  ;-7,59337  ;5,19978  ;8,49891  ;1,07448e+03
154  ;0  ;3  ;10  ;1,07443e+03
7663  ;0  ;5,96241  ;5,95249  ;1,07440e+03
4516  ;-7,1503  ;4,22049  ;8,58799  ;1,07424e+03
11037  ;-9,52701  ;4,54687  ;8,75927  ;1,07283e+03
1112  ;-3,03012  ;5,51756  ;8,4898  ;1,07268e+03
381  ;-10  ;3  ;10  ;1,07257e+03
8160  ;-1,6292  ;3,20965  ;9,38982  ;1,07240e+03
680  ;-5,10931  ;3,61363  ;8,6647  ;1,07226e+03
4030  ;-5,40223  ;3,96757  ;8,55067  ;1,07219e+03
9077  ;-0,830801  ;4,64873  ;8,56665  ;1,07160e+03
11192  ;-3,31377  ;2,88126  ;9,29203  ;1,07018e+03
9770  ;-0,72882  ;3,24878  ;9,41335  ;1,06562e+03
6709  ;-3,65011  ;6,65022  ;8,89296  ;1,06431e+03
9802  ;-9,5892  ;5,88639  ;9,00869  ;1,06409e+03
1829  ;-8,13361  ;7,14132  ;9,68725  ;1,06312e+03
4857  ;-7,23192  ;4,82486  ;8,45562  ;1,06261e+03
8507  ;-2,96007  ;6,52028  ;8,81542  ;1,06195e+03
7673  ;-2,24051  ;3,62438  ;8,85481  ;1,06110e+03
3358  ;-6,87289  ;7,32963  ;9,65987  ;1,06086e+03
534  ;-2,53239  ;2,58577  ;10  ;1,05990e+03
7392  ;-6,2828  ;4,38572  ;8,42448  ;1,05925e+03
4987  ;-4,12255  ;6,8198  ;8,96505  ;1,05923e+03
6623  ;-7,2329  ;5,39149  ;8,45747  ;1,05916e+03
3536  ;-4,07792  ;5,91755  ;8,51497  ;1,05904e+03
460  ;-10  ;6,30968  ;6,31828  ;1,05889e+03
240  ;0  ;6,31139  ;6,31456  ;1,05877e+03
6891  ;-10  ;4,07274  ;6,82744  ;1,05802e+03
463  ;-10  ;3,68882  ;6,31467  ;1,05757e+03
5225  ;-6,51569  ;5,99114  ;8,55414  ;1,05684e+03
6139  ;-6,87145  ;5,01657  ;8,41418  ;1,05646e+03
9111  ;0  ;5,92838  ;6,82743  ;1,05639e+03
1199  ;-5,69514  ;4,3215  ;8,43663  ;1,05586e+03
6343  ;-6,18253  ;3,3754  ;8,85415  ;1,05576e+03
5186  ;-7,9151  ;3,13211  ;9,30146  ;1,05532e+03
6851  ;-5,22687  ;6,3685  ;8,6295  ;1,05528e+03
529  ;-7,46561  ;2,58578  ;10  ;1,05473e+03
11193  ;-3,20493  ;7,08675  ;9,29696  ;1,05453e+03
1243  ;-4,95307  ;7,30504  ;9,32685  ;1,05390e+03
5229  ;-5,64586  ;6,35146  ;8,60985  ;1,05373e+03
6692  ;-1,36607  ;7,03679  ;9,67417  ;1,05253e+03
1383  ;-6,15895  ;6,39908  ;8,69226  ;1,05178e+03
1463  ;-0,927073  ;3,85893  ;8,94841  ;1,05146e+03
6700  ;-0,577501  ;6,33622  ;9,12758  ;1,05128e+03
6750  ;-1,72255  ;3,86245  ;8,76644  ;1,05050e+03
544  ;-7,46761  ;7,41423  ;10  ;1,04989e+03
4738  ;-4,71923  ;4,55282  ;8,33953  ;1,04958e+03
4443  ;-7,9911  ;4,76545  ;8,46099  ;1,04877e+03
6803  ;0  ;4,07302  ;6,83015  ;1,04770e+03
455  ;-10  ;4,45667  ;7,34021  ;1,04673e+03
4874  ;-7,90949  ;4,16108  ;8,59336  ;1,04579e+03
239  ;0  ;3,69057  ;6,31985  ;1,04572e+03
8875  ;-2,47791  ;6,29865  ;8,75667  ;1,04543e+03
4515  ;-6,81525  ;3,8658  ;8,59855  ;1,04317e+03
8908  ;-2,41681  ;7,01485  ;9,32568  ;1,04310e+03
230  ;0  ;5,54538  ;7,34029  ;1,04302e+03
6703  ;-1,07415  ;6,60867  ;9,23477  ;1,04195e+03
233  ;0  ;4,45547  ;7,34046  ;1,04147e+03
8510  ;-1,95019  ;5,86884  ;8,50755  ;1,04133e+03
7142  ;-5,55073  ;6,76726  ;8,86688  ;1,04060e+03
