13:36; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 10
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
7368  ;-1,93389  ;5,53722  ;7,25855  ;5,42201e+04
11102  ;-9,30628  ;2,87399  ;6,67386  ;5,41198e+04
9943  ;-0,327903  ;2,74854  ;8,25417  ;5,41061e+04
6498  ;-10  ;7,2071  ;7,86672  ;5,40770e+04
4626  ;-1,64583  ;3,22714  ;7,56214  ;5,40682e+04
9626  ;-0,710864  ;7,05297  ;6,70149  ;5,40460e+04
2772  ;-5,62987  ;3,68538  ;7,59767  ;5,39881e+04
3578  ;-5,76291  ;7,25473  ;8,01024  ;5,39486e+04
2540  ;-4,84823  ;5,10322  ;7,47127  ;5,39401e+04
953  ;-6,04542  ;3,08537  ;7,81185  ;5,39095e+04
2526  ;-7,7427  ;6,46438  ;7,4883  ;5,38987e+04
9215  ;-2,0609  ;7,77408  ;9,13237  ;5,38564e+04
2951  ;-2,95125  ;6,77477  ;7,68875  ;5,38265e+04
2543  ;-5,1894  ;5,98574  ;7,55345  ;5,38229e+04
8488  ;-6,98774  ;7,61185  ;8,55523  ;5,38202e+04
1139  ;-2,7577  ;5,11544  ;7,34846  ;5,38029e+04
9024  ;-3,70917  ;1,89888  ;9,68233  ;5,37668e+04
10182  ;-9,3059  ;7,09437  ;6,65131  ;5,37500e+04
3946  ;-2,60162  ;3,89153  ;7,39598  ;5,37043e+04
2472  ;-3,81493  ;5,26286  ;7,46682  ;5,36652e+04
9631  ;-6,06578  ;1,91047  ;9,37639  ;5,36565e+04
8141  ;-9,56699  ;7,75  ;10  ;5,36104e+04
3913  ;-8,57603  ;5,11918  ;6,88648  ;5,36080e+04
3449  ;-4,98235  ;4,15623  ;7,50512  ;5,35851e+04
25  ;0  ;0  ;2  ;5,35693e+04
9124  ;-5,84437  ;2,11596  ;8,92637  ;5,35510e+04
8262  ;-7,0144  ;2,00326  ;9,36555  ;5,35239e+04
2980  ;-2,73649  ;2,88674  ;7,9253  ;5,35169e+04
9873  ;-6,42119  ;7,81622  ;8,80089  ;5,35044e+04
5179  ;-8,47467  ;3,53046  ;7,20061  ;5,33902e+04
9758  ;-1,339  ;2,20063  ;10  ;5,33537e+04
8164  ;-2,01896  ;2,22781  ;9,04097  ;5,32858e+04
10607  ;-9,66486  ;2,65859  ;7,32929  ;5,32811e+04
4653  ;-8,94515  ;5,1383  ;6,51895  ;5,32209e+04
6753  ;-0,433013  ;2,25  ;10  ;5,32128e+04
9177  ;-8,661  ;7,79937  ;10  ;5,32092e+04
2240  ;-9,29493  ;7,53764  ;8,8127  ;5,31764e+04
11039  ;-0,370887  ;6,87743  ;5,54666  ;5,31694e+04
9260  ;-10  ;7,25  ;8,70096  ;5,31143e+04
4697  ;-8,36469  ;7,29464  ;8,12338  ;5,31106e+04
6244  ;0  ;7,79844  ;4,72697  ;5,30627e+04
2729  ;-1,35375  ;7,46076  ;8,22475  ;5,30570e+04
10595  ;-0,68367  ;2,86811  ;6,71559  ;5,30485e+04
1075  ;-1,90593  ;3,80604  ;7,20069  ;5,30469e+04
873  ;-2,06554  ;7,48065  ;8,37263  ;5,30227e+04
8850  ;-6,2635  ;1,87485  ;9,68566  ;5,29860e+04
5984  ;-4,52497  ;2,21092  ;8,689  ;5,29754e+04
9807  ;-0,725809  ;4,12971  ;6,10282  ;5,29419e+04
5694  ;-8,6609  ;2,20072  ;10  ;5,29272e+04
6797  ;-9,63503  ;7,28427  ;8,18078  ;5,28747e+04
1429  ;-0,714604  ;3,07352  ;6,27117  ;5,28543e+04
10346  ;-10  ;2,7449  ;8,69789  ;5,28449e+04
4510  ;-8,08596  ;2,46378  ;8,4666  ;5,28366e+04
2562  ;-8,07633  ;4,25448  ;7,18585  ;5,28293e+04
11326  ;-9,32382  ;7,36735  ;8,40545  ;5,28035e+04
8812  ;-10  ;2,18977  ;6,26748  ;5,28030e+04
2598  ;-5,57561  ;5,85998  ;7,49138  ;5,27900e+04
3557  ;-4,47995  ;3,34574  ;7,69441  ;5,27794e+04
2725  ;-7,42364  ;2,5917  ;8,25648  ;5,27594e+04
2362  ;-2,16025  ;7,25172  ;7,96852  ;5,27537e+04
6718  ;-0,326368  ;2,61554  ;7,32087  ;5,27363e+04
8194  ;-1,39346  ;2,3596  ;8,90899  ;5,27204e+04
10997  ;-3,32525  ;8,07192  ;9,65806  ;5,27136e+04
10546  ;-3,28363  ;7,88571  ;8,95003  ;5,26882e+04
217  ;0  ;7,41437  ;7,46578  ;5,26445e+04
1611  ;-9,32971  ;2,73153  ;7,19281  ;5,26421e+04
2451  ;-4,69809  ;3,76546  ;7,52069  ;5,25849e+04
4273  ;-5,85805  ;6,83893  ;7,75321  ;5,25825e+04
2262  ;-8,24402  ;3,17877  ;7,49412  ;5,25501e+04
526  ;-5  ;1,73205  ;10  ;5,25426e+04
440  ;-10  ;2,58564  ;7,46578  ;5,25200e+04
4274  ;-4,5435  ;7,56899  ;8,32377  ;5,24654e+04
451  ;-10  ;7,4142  ;7,46548  ;5,24404e+04
5437  ;-5,7728  ;10  ;2,19592  ;5,24306e+04
4757  ;-6,39385  ;7,29535  ;8,00129  ;5,24224e+04
6916  ;-6,8659  ;8,06157  ;9,68861  ;5,22280e+04
10116  ;-9,67955  ;2,37384  ;6,5893  ;5,22236e+04
4512  ;-5,3174  ;3,00337  ;7,82544  ;5,21669e+04
3665  ;-6,96618  ;7,03162  ;7,80993  ;5,21290e+04
832  ;-7,76684  ;6,07752  ;7,26842  ;5,20865e+04
229  ;0  ;2,56838  ;7,48173  ;5,20187e+04
9356  ;0  ;2,72295  ;8,68182  ;5,19893e+04
2601  ;-6,18187  ;5,85255  ;7,46314  ;5,19288e+04
8976  ;-5,30228  ;1,76767  ;9,69073  ;5,19284e+04
6569  ;-0,789857  ;7,76359  ;9,35975  ;5,19270e+04
8023  ;-9,64406  ;2,38126  ;5,6157  ;5,19146e+04
514  ;-5  ;8,26795  ;10  ;5,18150e+04
4551  ;-8,46194  ;6,12592  ;7,03188  ;5,18063e+04
1520  ;-0,652736  ;2,66269  ;7,16001  ;5,17878e+04
5624  ;-1,48874  ;7,07563  ;7,39479  ;5,17864e+04
7499  ;0  ;7,2551  ;8,69789  ;5,17864e+04
11403  ;-6  ;0  ;0,866025  ;5,17398e+04
7375  ;-9,33371  ;5,33737  ;6,01087  ;5,16958e+04
2771  ;-6,02121  ;3,46365  ;7,57433  ;5,16823e+04
7539  ;-0,419807  ;2,38004  ;5,97166  ;5,16663e+04
3999  ;-7,83995  ;4,88404  ;7,16438  ;5,16483e+04
8486  ;0  ;2,19045  ;6,26898  ;5,16380e+04
3639  ;-8,93768  ;4,55277  ;6,43909  ;5,16285e+04
10553  ;-9,67876  ;2,49419  ;8,75235  ;5,16174e+04
3035  ;-4,75695  ;6,87229  ;7,7409  ;5,16071e+04
8854  ;-0,682244  ;7,28467  ;7,65102  ;5,15952e+04
11196  ;0  ;7,81025  ;6,26748  ;5,15535e+04
2949  ;-3,08936  ;7,2446  ;7,98037  ;5,15437e+04
5629  ;-1,36174  ;5,5813  ;6,83602  ;5,15316e+04
2724  ;-6,98348  ;2,3724  ;8,43993  ;5,15206e+04
1517  ;-0,699205  ;6,97746  ;6,17782  ;5,15102e+04
3916  ;-6,98807  ;7,36277  ;8,06494  ;5,15089e+04
409  ;-10  ;7,5  ;9,13398  ;5,14281e+04
1018  ;-3,62758  ;6,87712  ;7,69513  ;5,14205e+04
11008  ;-10  ;7,79003  ;4,73181  ;5,14192e+04
443  ;-10  ;2,67113  ;4,45359  ;5,13850e+04
893  ;-3,82666  ;3,08175  ;7,70755  ;5,13849e+04
11256  ;-0,608079  ;2,43367  ;8,78754  ;5,13600e+04
9710  ;-10  ;7,81093  ;6,26621  ;5,13598e+04
406  ;-10  ;2,4898  ;9,12782  ;5,13554e+04
6216  ;-9,66641  ;7,66777  ;5,97736  ;5,13472e+04
11190  ;-7,1005  ;8,03001  ;9,36198  ;5,13386e+04
9026  ;-3,19482  ;1,90227  ;9,68233  ;5,12790e+04
2730  ;-1,44847  ;7,23182  ;7,82065  ;5,12582e+04
2560  ;-8,5595  ;3,8803  ;6,92935  ;5,12556e+04
5410  ;-8,85597  ;6,94844  ;7,07317  ;5,12520e+04
10534  ;-3,97438  ;2,00453  ;8,97861  ;5,11741e+04
3663  ;-6,37197  ;6,9642  ;7,74627  ;5,11442e+04
1311  ;-1,38574  ;2,64824  ;7,92358  ;5,10912e+04
3761  ;-4,95672  ;3,21646  ;7,66051  ;5,10736e+04
7166  ;-1,02077  ;2,58508  ;8,07949  ;5,10392e+04
11413  ;-0,691048  ;4,65344  ;6,06371  ;5,10332e+04
5817  ;-5,21981  ;8,22453  ;9,61749  ;5,10242e+04
8986  ;-6,77783  ;1,87826  ;9,68566  ;5,09877e+04
8813  ;-9,64406  ;2,36947  ;6,10856  ;5,09869e+04
3450  ;-5,33108  ;4,65253  ;7,42008  ;5,09625e+04
458  ;-10  ;7,31211  ;4,46362  ;5,09382e+04
7325  ;-0,320983  ;7,47553  ;8,60235  ;5,09211e+04
9516  ;0  ;2,20999  ;4,73191  ;5,09057e+04
3039  ;-3,86965  ;6,40352  ;7,51437  ;5,08704e+04
2516  ;-6,73383  ;6,59439  ;7,51416  ;5,08678e+04
11351  ;-2,9528  ;1,95261  ;9,35629  ;5,08362e+04
1357  ;-7,50181  ;1,98887  ;9,35977  ;5,08320e+04
9601  ;-8,9717  ;2,68925  ;7,55695  ;5,07864e+04
846  ;-8,61368  ;2,64697  ;7,92109  ;5,07828e+04
222  ;0  ;7,32893  ;4,45395  ;5,07759e+04
5818  ;-5,71981  ;8,22453  ;9,61749  ;5,07748e+04
7865  ;-3,46106  ;7,72967  ;8,53788  ;5,07515e+04
8522  ;-0,320983  ;7,42762  ;7,77133  ;5,07496e+04
2981  ;-3,18287  ;2,64222  ;8,04412  ;5,07233e+04
5385  ;-7,92341  ;7,48255  ;8,23363  ;5,07194e+04
183  ;0  ;7,5102  ;9,12782  ;5,06812e+04
8995  ;-4,81129  ;1,94466  ;8,99487  ;5,06758e+04
11132  ;-9,34362  ;2,61505  ;7,78485  ;5,06730e+04
2445  ;-4,13786  ;3,89291  ;7,44965  ;5,05999e+04
2965  ;-2,6126  ;6,1364  ;7,30625  ;5,05662e+04
4279  ;-5,26064  ;7,87763  ;8,69534  ;5,05495e+04
11438  ;-0,654271  ;2,5923  ;7,69771  ;5,05461e+04
5382  ;-9,3039  ;7,37638  ;7,6296  ;5,05136e+04
956  ;-0,641965  ;7,44087  ;8,07688  ;5,04879e+04
11198  ;-0,444511  ;7,65968  ;6,01595  ;5,04827e+04
1508  ;-9,28285  ;3,01645  ;6,15491  ;5,04787e+04
2523  ;-6,59606  ;5,87232  ;7,3734  ;5,04729e+04
3715  ;-8,98561  ;2,57278  ;8,14899  ;5,04587e+04
5626  ;-1,38236  ;6,74981  ;7,07745  ;5,04000e+04
1180  ;-5,43962  ;8,18112  ;9,23498  ;5,03398e+04
8476  ;-7,42405  ;7,71989  ;8,57279  ;5,02812e+04
11390  ;-0,327903  ;2,54515  ;7,85857  ;5,02587e+04
6150  ;-3,53821  ;2,00572  ;8,97982  ;5,02303e+04
3441  ;-5,17486  ;3,63618  ;7,48679  ;5,02035e+04
937  ;-9,27407  ;7,00452  ;6,13702  ;5,01597e+04
10239  ;-9,67876  ;2,54211  ;7,92133  ;5,01126e+04
1405  ;-5,60456  ;1,80329  ;9,38146  ;5,00970e+04
4617  ;-1,82272  ;4,83711  ;6,96674  ;5,00630e+04
7121  ;-1,02395  ;4,13612  ;6,45776  ;5,00198e+04
9499  ;-1,01924  ;2,65546  ;7,5418  ;4,99549e+04
8736  ;-9,28705  ;5,84598  ;6,0171  ;4,99486e+04
1388  ;-0,655806  ;2,52191  ;8,23541  ;4,99447e+04
513  ;-6  ;8,26795  ;10  ;4,99427e+04
235  ;0  ;2,68792  ;4,46381  ;4,99415e+04
3567  ;-10  ;2,20159  ;4,7268  ;4,98987e+04
2777  ;-6,56965  ;4,56105  ;7,32902  ;4,98693e+04
3938  ;-2,87099  ;3,35661  ;7,49048  ;4,98093e+04
4696  ;-7,94194  ;7,2663  ;7,81408  ;4,98092e+04
8144  ;-8,96927  ;7,8769  ;9,6727  ;4,98060e+04
6798  ;-9,63503  ;7,49137  ;7,77954  ;4,97741e+04
6038  ;-0,356712  ;3,73442  ;5,34496  ;4,97528e+04
6757  ;-0,327903  ;2,49633  ;8,66306  ;4,97436e+04
7540  ;-0,419807  ;2,36049  ;6,46946  ;4,97301e+04
185  ;0  ;2,47074  ;9,0907  ;4,97259e+04
5814  ;-5,5  ;8,26795  ;10  ;4,97222e+04
9602  ;-8,90801  ;2,93773  ;7,01259  ;4,97132e+04
10165  ;-4,5  ;8,26795  ;10  ;4,96964e+04
5035  ;-2,49115  ;7,68809  ;8,47828  ;4,96787e+04
904  ;-7,59498  ;3,42432  ;7,3375  ;4,96436e+04
7175  ;-1,44702  ;2,84445  ;7,43415  ;4,96304e+04
9498  ;-1,08052  ;2,85167  ;7,05237  ;4,96223e+04
4699  ;-8,04638  ;6,78195  ;7,34447  ;4,95770e+04
1143  ;-9,35753  ;2,49858  ;8,37689  ;4,95628e+04
7376  ;-9,32624  ;4,75184  ;5,931  ;4,95482e+04
2976  ;-3,74237  ;2,51374  ;8,15127  ;4,95078e+04
2471  ;-3,93001  ;4,37545  ;7,37408  ;4,94908e+04
9714  ;-9,66641  ;7,68866  ;6,47303  ;4,94702e+04
2548  ;-1,40882  ;7,86538  ;10  ;4,94330e+04
874  ;-2,25497  ;7,02278  ;7,56442  ;4,94013e+04
3646  ;-5,72813  ;2,45327  ;8,1318  ;4,93895e+04
1067  ;-5,08166  ;7,57415  ;8,1557  ;4,93892e+04
3758  ;-4,32735  ;2,34523  ;8,25998  ;4,93297e+04
4621  ;-1,48114  ;4,24136  ;6,83931  ;4,93225e+04
2776  ;-6,0716  ;4,68612  ;7,34304  ;4,93115e+04
1130  ;-8,6024  ;4,69918  ;6,68993  ;4,92912e+04
2814  ;-6,75168  ;4,09183  ;7,37469  ;4,92759e+04
8973  ;-5,5  ;1,73205  ;10  ;4,92679e+04
9210  ;-1,70409  ;7,75617  ;8,85432  ;4,92117e+04
6755  ;-0,591535  ;2,28743  ;9,13123  ;4,91766e+04
3293  ;-5,16334  ;7,05654  ;7,73848  ;4,91436e+04
5386  ;-7,42438  ;7,47081  ;8,0825  ;4,91235e+04
437  ;-10  ;1,73205  ;5  ;4,89854e+04
1401  ;-8,07662  ;7,84157  ;8,89857  ;4,89843e+04
8977  ;-5,80228  ;1,76767  ;9,69073  ;4,89739e+04
6152  ;-3,11527  ;2,005  ;9,00896  ;4,89482e+04
10847  ;-0,330465  ;7,65793  ;5,43528  ;4,89391e+04
2539  ;-5,45911  ;5,08435  ;7,36531  ;4,89365e+04
11153  ;-9,53344  ;2,26852  ;9,21708  ;4,88677e+04
9298  ;-9,6431  ;6,23635  ;5,34246  ;4,88453e+04
4727  ;-5,70805  ;2,12731  ;8,54939  ;4,88453e+04
8167  ;-1,80656  ;2,27898  ;8,67717  ;4,87845e+04
7859  ;-2,11168  ;7,77806  ;8,63573  ;4,87824e+04
10178  ;-4,5  ;1,73205  ;10  ;4,87693e+04
5627  ;-1,15169  ;7,13519  ;6,99786  ;4,86628e+04
2818  ;-7,43215  ;5,02461  ;7,17627  ;4,85915e+04
3650  ;-1,32113  ;0,317023  ;1,3717  ;4,85516e+04
3593  ;-5,70874  ;2,78164  ;7,80209  ;4,84093e+04
10661  ;-0,363205  ;2,39969  ;5,44744  ;4,83719e+04
3317  ;-6,06537  ;5,07692  ;7,33707  ;4,83543e+04
2258  ;-8,54999  ;2,89545  ;7,37673  ;4,83235e+04
2959  ;-3,07757  ;6,27424  ;7,35032  ;4,82878e+04
2475  ;-3,39969  ;5,48148  ;7,31283  ;4,82715e+04
7071  ;-6,93486  ;8,00901  ;8,98775  ;4,82330e+04
7628  ;0  ;7,8068  ;6,78181  ;4,82263e+04
5632  ;-1,03046  ;6,74325  ;6,71198  ;4,82251e+04
9628  ;-0,444511  ;7,67147  ;6,50879  ;4,82142e+04
524  ;-4  ;1,73205  ;10  ;4,81940e+04
5258  ;-0,919438  ;2,31302  ;8,70358  ;4,81347e+04
2672  ;-8,07052  ;6,39508  ;7,12458  ;4,80443e+04
755  ;-4,11173  ;5,92991  ;7,33361  ;4,80178e+04
5383  ;-8,75153  ;7,43279  ;7,54278  ;4,79975e+04
10112  ;-10  ;2,19323  ;6,78182  ;4,78839e+04
4507  ;-8,17573  ;2,42872  ;8,10361  ;4,78435e+04
6786  ;-5,77464  ;0  ;2,20054  ;4,78434e+04
3573  ;-3,1197  ;4,73641  ;7,25097  ;4,78417e+04
515  ;-4  ;8,26795  ;10  ;4,78253e+04
3949  ;-1,70711  ;3,42335  ;7,07271  ;4,78196e+04
4748  ;-2,39995  ;5,7433  ;7,1391  ;4,78180e+04
7279  ;-1,36453  ;7,73245  ;8,54606  ;4,77028e+04
10707  ;-2,78498  ;7,99494  ;8,97437  ;4,76872e+04
1573  ;-2,65318  ;8,09436  ;9,36482  ;4,76802e+04
3740  ;-2,17529  ;3,27112  ;7,29519  ;4,76757e+04
9386  ;-0,714014  ;3,45027  ;5,98108  ;4,76706e+04
7119  ;-1,36553  ;4,73187  ;6,58519  ;4,76602e+04
7098  ;-1,11145  ;3,05709  ;6,60795  ;4,76382e+04
10117  ;-9,67955  ;2,34291  ;7,05471  ;4,76302e+04
11393  ;-9,2122  ;2,27291  ;8,84161  ;4,76140e+04
4616  ;-2,30795  ;4,72142  ;7,10737  ;4,76108e+04
527  ;-6  ;1,73205  ;10  ;4,75729e+04
4280  ;-5,61047  ;7,6723  ;8,19012  ;4,75636e+04
8077  ;-10  ;7,75  ;9,56699  ;4,75554e+04
10701  ;-1,10107  ;7,43148  ;7,32847  ;4,75549e+04
7275  ;-5,16596  ;1,77902  ;9,31375  ;4,75213e+04
6369  ;-10  ;3,95192  ;4,70124  ;4,74935e+04
11144  ;-10  ;7,80759  ;6,78059  ;4,74284e+04
5063  ;-7,26524  ;1,86386  ;9,67989  ;4,74111e+04
2817  ;-6,97762  ;4,97162  ;7,2333  ;4,74026e+04
4281  ;-5,78945  ;7,97578  ;8,72976  ;4,73273e+04
3937  ;-3,13566  ;2,90898  ;7,54861  ;4,73217e+04
11289  ;0  ;7,7551  ;9,56391  ;4,73198e+04
936  ;-8,3742  ;6,71266  ;6,98074  ;4,72978e+04
6419  ;-9,63739  ;3,6375  ;5,29814  ;4,72812e+04
10851  ;-10  ;1,73205  ;4,5  ;4,72251e+04
8296  ;-0,686708  ;5,25512  ;5,89475  ;4,72018e+04
5886  ;0  ;2,23537  ;9,54535  ;4,72008e+04
8485  ;0  ;2,19045  ;6,76898  ;4,71909e+04
4629  ;-1,9152  ;2,69222  ;7,65663  ;4,71400e+04
8169  ;-7,6198  ;2,09966  ;8,82295  ;4,70428e+04
10947  ;-0,318679  ;7,20115  ;5,30298  ;4,70376e+04
759  ;-5,99701  ;3,84193  ;7,3368  ;4,69695e+04
1389  ;-1,18307  ;2,10412  ;9,17175  ;4,69341e+04
4633  ;-1,6975  ;2,29555  ;8,31585  ;4,69250e+04
3572  ;-9,6415  ;2,79411  ;5,31671  ;4,68910e+04
2753  ;-6,47082  ;2,10025  ;8,56215  ;4,68874e+04
4967  ;-7,84482  ;1,94515  ;9,67989  ;4,68485e+04
2746  ;-6,91936  ;3,00265  ;7,52519  ;4,67909e+04
90  ;-7  ;0  ;1,73205  ;4,67727e+04
3565  ;-9,67498  ;5,65378  ;5,38045  ;4,67724e+04
419  ;-10  ;8,26795  ;5  ;4,67388e+04
8836  ;-0,321951  ;4,86682  ;5,29944  ;4,67300e+04
4698  ;-8,26977  ;7,197  ;7,45035  ;4,66742e+04
2465  ;-4,23868  ;2,99292  ;7,58501  ;4,66635e+04
2964  ;-2,14858  ;6,69696  ;7,24707  ;4,66564e+04
822  ;-9,27006  ;7,56854  ;8,0936  ;4,66425e+04
8139  ;-8,13232  ;7,97015  ;9,44928  ;4,66412e+04
6219  ;-9,62573  ;7,69313  ;5,49816  ;4,66343e+04
2470  ;-3,45684  ;4,51917  ;7,26709  ;4,66272e+04
7090  ;0  ;6,04808  ;4,70132  ;4,66250e+04
6272  ;-9,28013  ;6,55953  ;5,91162  ;4,65750e+04
10608  ;-9,34441  ;2,41585  ;6,91823  ;4,65736e+04
9515  ;0  ;1,73205  ;4,5  ;4,65666e+04
5361  ;-8,64445  ;7,87534  ;8,90333  ;4,65448e+04
7630  ;-0,327805  ;7,74486  ;7,01061  ;4,65100e+04
2515  ;-6,93862  ;6,12033  ;7,28793  ;4,64967e+04
5033  ;-2,65694  ;7,53357  ;7,98688  ;4,64664e+04
7155  ;-4,22603  ;10  ;2,19576  ;4,64563e+04
6512  ;-9,32098  ;2,55831  ;6,39928  ;4,64391e+04
3914  ;-7,44291  ;7,25456  ;7,66295  ;4,64057e+04
10211  ;-1,14004  ;7,05969  ;6,47418  ;4,64003e+04
9344  ;-8,88458  ;3,08019  ;6,49364  ;4,63570e+04
7653  ;-0,370887  ;6,45286  ;5,27209  ;4,62888e+04
8080  ;-9,60614  ;7,70456  ;9,02104  ;4,62631e+04
3053  ;-3,62685  ;7,57515  ;8,04648  ;4,61758e+04
2469  ;-3,63193  ;3,98774  ;7,28212  ;4,61287e+04
8073  ;-6,69222  ;1,89476  ;9,01218  ;4,60692e+04
6754  ;-0,591535  ;2,05206  ;9,58588  ;4,60055e+04
1183  ;-1,50829  ;3,04066  ;6,94473  ;4,59846e+04
2603  ;-4,67838  ;6,23442  ;7,32743  ;4,59783e+04
3049  ;-4,30999  ;7,55975  ;7,95916  ;4,59673e+04
11093  ;-10  ;8,26795  ;4,5  ;4,59334e+04
8811  ;-9,68976  ;5,11908  ;5,32993  ;4,59208e+04
5359  ;-8,12097  ;7,76146  ;8,40927  ;4,59046e+04
2524  ;-7,21056  ;6,81734  ;7,36718  ;4,59043e+04
1365  ;-2,91677  ;7,89553  ;8,58394  ;4,58883e+04
2740  ;-7,86047  ;2,77113  ;7,52697  ;4,58385e+04
4054  ;-0,652742  ;7,71255  ;8,39818  ;4,57481e+04
10968  ;-9,34609  ;2,39169  ;7,36829  ;4,56880e+04
5790  ;-3,5  ;8,26795  ;10  ;4,56450e+04
10585  ;-7,78726  ;8,01981  ;9,12265  ;4,56410e+04
3077  ;-7,96706  ;5,26482  ;6,96404  ;4,56395e+04
10548  ;-10  ;2,2449  ;9,56391  ;4,56250e+04
9272  ;-9,68879  ;7,63219  ;8,45268  ;4,56228e+04
11228  ;-9,68123  ;2,31875  ;7,50477  ;4,55987e+04
3974  ;-9,33528  ;7,60382  ;6,78961  ;4,55928e+04
10769  ;-9,27387  ;4,08058  ;5,89226  ;4,54947e+04
3976  ;-9,36253  ;7,58541  ;7,34786  ;4,54811e+04
7097  ;-1,01215  ;3,45668  ;6,33601  ;4,54798e+04
6914  ;-6,51435  ;8,26455  ;10  ;4,54188e+04
3051  ;-3,43796  ;7,2318  ;7,64813  ;4,53931e+04
4620  ;-1,60781  ;3,82294  ;6,80078  ;4,53752e+04
212  ;0  ;8,26795  ;5  ;4,53547e+04
196  ;0  ;1,73205  ;5  ;4,53212e+04
2750  ;-6,81085  ;2,47165  ;7,97422  ;4,53167e+04
3755  ;-4,80001  ;2,24958  ;8,14925  ;4,52922e+04
3947  ;-1,97648  ;2,88843  ;7,1672  ;4,52539e+04
8048  ;-9,24117  ;7,73883  ;8,50085  ;4,52504e+04
9023  ;-3,48565  ;1,73545  ;10  ;4,52400e+04
4918  ;-8,01685  ;1,92149  ;9,33658  ;4,52125e+04
9011  ;-1,99835  ;1,92765  ;9,35497  ;4,51976e+04
11471  ;-0,735644  ;6,03083  ;5,8604  ;4,51727e+04
2602  ;-6,59383  ;5,35484  ;7,22574  ;4,51723e+04
2172  ;-8,71769  ;7,62494  ;8,00678  ;4,51256e+04
880  ;-5,24503  ;6,53892  ;7,32126  ;4,51148e+04
6238  ;-1,49753  ;2,00269  ;9,58588  ;4,50892e+04
1244  ;-6,13928  ;7,77045  ;8,22455  ;4,50875e+04
2507  ;-7,64231  ;4,00816  ;7,07018  ;4,50401e+04
3342  ;-1,94939  ;4,41869  ;6,9282  ;4,50220e+04
2953  ;-2,61354  ;6,8348  ;7,29115  ;4,50043e+04
4005  ;-8,04064  ;3,28413  ;7,08493  ;4,48866e+04
2749  ;-6,72601  ;3,365  ;7,328  ;4,48817e+04
2832  ;-6,60005  ;4,96404  ;7,23171  ;4,48292e+04
847  ;-8,4863  ;3,14394  ;6,83237  ;4,48206e+04
8994  ;-4,34577  ;1,74615  ;9,01098  ;4,48090e+04
2677  ;-8,82414  ;6,85859  ;6,55888  ;4,48060e+04
6217  ;-9,30344  ;7,51397  ;6,27532  ;4,48017e+04
9075  ;-9,27881  ;3,38563  ;5,8756  ;4,47963e+04
8985  ;-6,51433  ;1,73545  ;10  ;4,47808e+04
9851  ;-0,889657  ;0  ;1,99391  ;4,47607e+04
2731  ;-1,77258  ;7,60757  ;7,9022  ;4,47142e+04
5358  ;-8,68881  ;7,79524  ;8,41403  ;4,46830e+04
9187  ;-9,66887  ;7,72275  ;7,09717  ;4,46143e+04
5421  ;-5,46824  ;1,81464  ;9,00448  ;4,45903e+04
5486  ;-9,55888  ;0  ;1,69515  ;4,45789e+04
10700  ;-0,689066  ;7,63282  ;7,35572  ;4,45479e+04
3047  ;-3,29985  ;6,76197  ;7,3565  ;4,45418e+04
2462  ;-3,8966  ;3,5401  ;7,34026  ;4,45259e+04
1351  ;-9,06688  ;2,04725  ;9,30633  ;4,45104e+04
10990  ;-9,69366  ;7,7004  ;7,4978  ;4,45095e+04
8753  ;-2,82659  ;8,18115  ;9,68241  ;4,44822e+04
7860  ;-2,5373  ;7,9855  ;8,74139  ;4,44719e+04
1000  ;-2,04219  ;6,37115  ;6,92973  ;4,44622e+04
9630  ;-0,805772  ;7,55944  ;6,8539  ;4,44443e+04
2950  ;-2,75166  ;7,30463  ;7,58277  ;4,44177e+04
1476  ;-2,48725  ;1,83951  ;9,34792  ;4,44159e+04
10551  ;-8,98807  ;2,34941  ;7,73243  ;4,43702e+04
2733  ;-1,86729  ;7,37863  ;7,4981  ;4,43379e+04
10734  ;-7,88457  ;9,69508  ;1,09895  ;4,42985e+04
9220  ;-2,4055  ;8,08492  ;9,13183  ;4,41663e+04
8168  ;-7,17964  ;1,88037  ;9,0064  ;4,41045e+04
7541  ;-0,777109  ;2,57283  ;6,33606  ;4,40999e+04
9506  ;-0,746175  ;2,36741  ;6,78048  ;4,40710e+04
3454  ;-4,33722  ;5,35189  ;7,24525  ;4,40612e+04
4726  ;-5,35199  ;2,15195  ;8,20991  ;4,40574e+04
2525  ;-7,66849  ;7,01852  ;7,28306  ;4,40318e+04
9266  ;-3,99269  ;8,15115  ;8,86142  ;4,40287e+04
4123  ;-3,18703  ;5,08838  ;7,14568  ;4,40164e+04
4632  ;-2,22696  ;2,33953  ;8,0489  ;4,39954e+04
11278  ;-0,312742  ;2,27965  ;7,49461  ;4,39555e+04
947  ;-7,73778  ;2,21046  ;8,28612  ;4,39405e+04
2732  ;-1,06079  ;7,58768  ;7,75433  ;4,39269e+04
5036  ;-3,08256  ;7,741  ;8,09253  ;4,39177e+04
2742  ;-7,41435  ;2,6508  ;7,56245  ;4,39023e+04
6795  ;-10  ;7,54911  ;8,22801  ;4,38935e+04
10209  ;-7,62162  ;7,9988  ;8,74842  ;4,38790e+04
9773  ;-0,63911  ;2,32681  ;7,33375  ;4,38760e+04
