13:22; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: mm
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;UY (mm)
7916  ;-1,26102  ;4,84149  ;5,35343  ;-2,52026e-06
10223  ;-8,54455  ;4,75193  ;5,36305  ;-2,52042e-06
8107  ;-1,18477  ;7,22846  ;5,30224  ;-2,52042e-06
6417  ;-10  ;3,95338  ;5,2952  ;-2,52043e-06
9306  ;-6,04651  ;10  ;5,29528  ;-2,52051e-06
7659  ;0  ;6,04663  ;5,29527  ;-2,52052e-06
10521  ;-2,69214  ;0,312116  ;5,26056  ;-2,52060e-06
4936  ;-4,9075  ;1,60286  ;5,37156  ;-2,52066e-06
6419  ;-9,63739  ;3,6375  ;5,29814  ;-2,52118e-06
10934  ;-6,13359  ;0  ;5,29523  ;-2,52145e-06
2336  ;-2,13658  ;5,03291  ;5,39933  ;-2,52153e-06
3745  ;-2,23309  ;6,62395  ;5,37949  ;-2,52197e-06
9993  ;-0,689566  ;6,74961  ;5,30038  ;-2,52211e-06
8157  ;-8,67875  ;3,57708  ;5,34074  ;-2,52217e-06
7190  ;-5,35512  ;1,32018  ;5,35936  ;-2,52224e-06
6602  ;-6,93295  ;0  ;5,2716  ;-2,52260e-06
1056  ;-4,87358  ;8,00489  ;5,39569  ;-2,52325e-06
10241  ;-10  ;3,09563  ;5,27462  ;-2,52347e-06
10946  ;0  ;6,9044  ;5,27469  ;-2,52358e-06
8678  ;-6,90427  ;10  ;5,27482  ;-2,52361e-06
8944  ;-3,0618  ;0  ;5,27405  ;-2,52380e-06
4713  ;-7,85075  ;1,45411  ;5,29553  ;-2,52402e-06
6605  ;-6,4364  ;0,351721  ;5,30277  ;-2,52463e-06
1635  ;-7,10661  ;6,04232  ;5,42793  ;-2,52477e-06
10856  ;-9,62573  ;8,17104  ;5,22761  ;-2,52481e-06
4547  ;-8,3225  ;6,53285  ;5,36126  ;-2,52503e-06
10231  ;-1,47948  ;9,23467  ;5,22713  ;-2,52552e-06
4937  ;-4,6552  ;1,29057  ;5,36482  ;-2,52567e-06
7792  ;-3,42864  ;9,24748  ;5,31724  ;-2,52620e-06
1921  ;-3,45978  ;5,76295  ;5,45456  ;-2,52623e-06
11360  ;-9,26925  ;6,57792  ;5,31679  ;-2,52641e-06
7387  ;-8,13998  ;0,31134  ;5,23086  ;-2,52679e-06
6929  ;-9,36961  ;4,68335  ;5,33745  ;-2,52687e-06
6430  ;-1,10146  ;3,99933  ;5,34994  ;-2,52713e-06
8811  ;-9,68976  ;5,11908  ;5,32993  ;-2,52814e-06
8232  ;-6,37659  ;9,63951  ;5,31305  ;-2,52873e-06
7790  ;-4,64942  ;9,32422  ;5,34281  ;-2,52882e-06
2003  ;-6,40778  ;3,67178  ;5,4532  ;-2,52939e-06
6968  ;-5,52197  ;9,01132  ;5,35672  ;-2,52973e-06
3465  ;-6,21912  ;4,96288  ;5,47574  ;-2,52988e-06
7403  ;-4,36278  ;0,309811  ;5,33148  ;-2,53092e-06
7200  ;-4,40036  ;0,976354  ;5,35834  ;-2,53108e-06
3903  ;-4,33237  ;7,7783  ;5,41862  ;-2,53155e-06
9153  ;-5,67688  ;1,01695  ;5,36247  ;-2,53276e-06
4206  ;-3,46761  ;1,86105  ;5,38679  ;-2,53326e-06
4076  ;-5,90468  ;2,17843  ;5,41701  ;-2,53351e-06
4556  ;-8,05943  ;5,60764  ;5,41036  ;-2,53365e-06
5650  ;-9,36474  ;5,41737  ;5,35264  ;-2,53467e-06
2913  ;-7,05124  ;7,90402  ;5,38597  ;-2,53581e-06
3748  ;-2,34451  ;5,59858  ;5,4337  ;-2,53591e-06
6999  ;-6,23608  ;8,95985  ;5,35971  ;-2,53614e-06
4191  ;-4,28186  ;8,71534  ;5,38188  ;-2,53644e-06
4554  ;-8,38282  ;6,04117  ;5,39391  ;-2,53691e-06
3908  ;-6,73051  ;4,97722  ;5,47584  ;-2,53719e-06
4599  ;-2,21007  ;6,22791  ;5,41925  ;-2,53729e-06
7050  ;-8,52032  ;2,58881  ;5,34504  ;-2,53795e-06
2167  ;-8,30529  ;5,15863  ;5,41038  ;-2,53810e-06
1672  ;-4,44704  ;4,20756  ;5,49784  ;-2,53860e-06
1923  ;-3,03269  ;6,00199  ;5,46112  ;-2,53876e-06
9393  ;-0,731033  ;3,48468  ;5,34369  ;-2,53882e-06
10947  ;-0,318679  ;7,20115  ;5,30298  ;-2,53903e-06
2341  ;-3,14776  ;4,20253  ;5,47008  ;-2,53945e-06
1914  ;-4,26644  ;5,77609  ;5,49745  ;-2,53949e-06
6930  ;-9,27889  ;3,33598  ;5,34023  ;-2,53963e-06
11002  ;-9,31808  ;5,92597  ;5,35887  ;-2,54027e-06
9744  ;-1,1232  ;6,01571  ;5,37751  ;-2,54062e-06
10937  ;-5,67412  ;0,320792  ;5,35153  ;-2,54088e-06
9154  ;-5,97692  ;0,672513  ;5,35907  ;-2,54099e-06
9298  ;-9,6431  ;6,23635  ;5,34246  ;-2,54136e-06
10855  ;-10  ;7,79003  ;5,27055  ;-2,54163e-06
11055  ;-3,85855  ;8,93945  ;5,37391  ;-2,54168e-06
5875  ;-2,20997  ;10  ;5,27055  ;-2,54180e-06
10797  ;0  ;2,21  ;5,27118  ;-2,54192e-06
2115  ;-3,53167  ;4,41854  ;5,49109  ;-2,54273e-06
7383  ;-7,80363  ;0  ;5,27212  ;-2,54274e-06
6038  ;-0,356712  ;3,73442  ;5,34496  ;-2,54295e-06
869  ;-3,79117  ;7,55171  ;5,44156  ;-2,54298e-06
4205  ;-3,1939  ;2,23929  ;5,41597  ;-2,54314e-06
8773  ;-8,91881  ;2,11674  ;5,31354  ;-2,54328e-06
10794  ;-2,19577  ;0  ;5,27405  ;-2,54370e-06
4712  ;-8,17865  ;1,79841  ;5,33648  ;-2,54374e-06
3569  ;-10  ;2,20156  ;5,27462  ;-2,54390e-06
10560  ;-7,79844  ;10  ;5,27476  ;-2,54393e-06
10845  ;0  ;7,79846  ;5,27463  ;-2,54394e-06
1659  ;-4,96344  ;3,76512  ;5,50264  ;-2,54395e-06
6268  ;-3,77547  ;9,63376  ;5,34877  ;-2,54429e-06
3572  ;-9,6415  ;2,79411  ;5,31671  ;-2,54509e-06
9370  ;-2,30379  ;0,61921  ;5,30473  ;-2,54510e-06
3221  ;-5,36022  ;7,89217  ;5,44411  ;-2,54562e-06
3480  ;-6,47689  ;4,61374  ;5,49854  ;-2,54574e-06
10784  ;-4,64396  ;0  ;5,35771  ;-2,54579e-06
3562  ;-10  ;5,35549  ;5,35775  ;-2,54591e-06
8833  ;0  ;4,64449  ;5,35777  ;-2,54595e-06
6318  ;-4,64451  ;10  ;5,35775  ;-2,54599e-06
6969  ;-5,84454  ;8,64548  ;5,40787  ;-2,54866e-06
991  ;-6,85074  ;8,41578  ;5,39431  ;-2,54905e-06
2352  ;-3,32047  ;7,44553  ;5,44612  ;-2,54941e-06
5784  ;-6,06105  ;1,3686  ;5,40611  ;-2,54942e-06
2164  ;-8,81695  ;5,173  ;5,41031  ;-2,55060e-06
3642  ;-8,32805  ;4,35638  ;5,43023  ;-2,55063e-06
11187  ;-5,37869  ;0  ;5,36816  ;-2,55102e-06
2879  ;-2,57712  ;6,5187  ;5,45568  ;-2,55137e-06
3105  ;-3,42935  ;2,69176  ;5,46213  ;-2,55288e-06
2841  ;-7,32956  ;3,789  ;5,47089  ;-2,55308e-06
3561  ;-10  ;5,96416  ;5,36404  ;-2,55317e-06
10656  ;0  ;4,03581  ;5,36417  ;-2,55322e-06
6317  ;-4,03584  ;10  ;5,36404  ;-2,55329e-06
4546  ;-7,97771  ;6,12108  ;5,44607  ;-2,55409e-06
8295  ;-1,07426  ;5,24001  ;5,41185  ;-2,55412e-06
3565  ;-9,67498  ;5,65378  ;5,38045  ;-2,55492e-06
2834  ;-8,28693  ;3,21747  ;5,41517  ;-2,55523e-06
3073  ;-8,64681  ;9,52623  ;5,26858  ;-2,55525e-06
1231  ;-3,01561  ;1,58602  ;5,40293  ;-2,55563e-06
8679  ;-7,38474  ;9,66396  ;5,33112  ;-2,55638e-06
9137  ;-10  ;8,70096  ;5,25  ;-2,55665e-06
7563  ;-1,29904  ;0  ;5,25  ;-2,55666e-06
9973  ;0  ;1,29904  ;5,25  ;-2,55667e-06
8435  ;-8,70096  ;0  ;5,25  ;-2,55667e-06
3072  ;-8,70096  ;10  ;5,25  ;-2,55670e-06
8698  ;-10  ;1,29904  ;5,25  ;-2,55677e-06
5593  ;-1,29904  ;10  ;5,25  ;-2,55683e-06
7744  ;0  ;8,70096  ;5,25  ;-2,55687e-06
6928  ;-8,95118  ;4,74998  ;5,41784  ;-2,55769e-06
7690  ;-6,85706  ;9,30346  ;5,36935  ;-2,55774e-06
736  ;-2,84978  ;7,33935  ;5,45069  ;-2,55779e-06
3662  ;-6,3488  ;8,09761  ;5,44342  ;-2,55839e-06
3634  ;-7,48133  ;4,67646  ;5,48976  ;-2,55933e-06
7037  ;-6,36108  ;1,02416  ;5,4027  ;-2,55946e-06
1394  ;-0,66093  ;7,98689  ;5,3213  ;-2,55969e-06
7193  ;-4,95433  ;0,94522  ;5,41877  ;-2,56013e-06
7201  ;-4,69948  ;0,631001  ;5,41229  ;-2,56380e-06
5646  ;-8,94631  ;5,48399  ;5,43303  ;-2,56601e-06
4207  ;-2,7419  ;1,96426  ;5,43211  ;-2,56627e-06
3632  ;-8,08878  ;4,76308  ;5,47756  ;-2,56691e-06
2881  ;-2,5541  ;6,12266  ;5,49544  ;-2,56713e-06
3494  ;-4,69993  ;2,51275  ;5,50644  ;-2,56788e-06
1942  ;-5,5682  ;3,78462  ;5,54651  ;-2,56788e-06
11398  ;-5,27609  ;0,641982  ;5,42188  ;-2,56830e-06
3496  ;-5,23523  ;2,49316  ;5,50676  ;-2,56831e-06
6163  ;-8,28607  ;8,72006  ;5,35488  ;-2,56870e-06
2615  ;-8,60989  ;0,803284  ;5,31447  ;-2,56909e-06
1912  ;-3,90771  ;5,96069  ;5,54609  ;-2,56929e-06
5935  ;-1,55861  ;5,20154  ;5,46606  ;-2,56970e-06
7567  ;-1,80742  ;0,307093  ;5,31822  ;-2,57026e-06
817  ;-5,84687  ;7,77944  ;5,49254  ;-2,57045e-06
1546  ;-0,72641  ;2,11144  ;5,35251  ;-2,57077e-06
661  ;-5,61445  ;5,50368  ;5,5656  ;-2,57207e-06
5297  ;-4,53412  ;9,06017  ;5,44105  ;-2,57253e-06
5594  ;-0,902075  ;9,67163  ;5,27366  ;-2,57281e-06
2002  ;-6,32645  ;3,21039  ;5,52751  ;-2,57330e-06
5306  ;-0,469062  ;9,23862  ;5,27366  ;-2,57344e-06
2381  ;-4,94061  ;6,28772  ;5,55887  ;-2,57363e-06
1674  ;-3,94023  ;4,24431  ;5,55877  ;-2,57370e-06
8416  ;-8,88707  ;2,97637  ;5,41467  ;-2,57387e-06
9948  ;-0,845834  ;0,372894  ;5,27617  ;-2,57436e-06
10918  ;-8,03377  ;9,21145  ;5,35544  ;-2,57444e-06
6574  ;-0,412821  ;0,805907  ;5,27617  ;-2,57452e-06
11056  ;-4,11082  ;9,28429  ;5,43308  ;-2,57611e-06
11020  ;-8,08793  ;9,68522  ;5,33685  ;-2,57654e-06
8445  ;-9,28556  ;2,5043  ;5,38317  ;-2,57701e-06
2908  ;-9,64406  ;1,91175  ;5,34108  ;-2,57784e-06
1184  ;-2,46819  ;2,34249  ;5,46129  ;-2,57791e-06
4120  ;-4,38524  ;2,04687  ;5,50421  ;-2,57875e-06
2555  ;-9,56699  ;0  ;5,25  ;-2,57908e-06
9491  ;0  ;0,433013  ;5,25  ;-2,57908e-06
9489  ;-0,433013  ;0  ;5,25  ;-2,57909e-06
2553  ;-10  ;0,433013  ;5,25  ;-2,57911e-06
7917  ;-10  ;9,56699  ;5,25  ;-2,57913e-06
9140  ;-9,56699  ;10  ;5,25  ;-2,57913e-06
5803  ;0  ;9,56699  ;5,25  ;-2,57923e-06
6098  ;-0,433013  ;10  ;5,25  ;-2,57924e-06
5337  ;-6,689  ;1,11294  ;5,43913  ;-2,58028e-06
6193  ;-7,83506  ;8,5396  ;5,41181  ;-2,58127e-06
10788  ;-4,98066  ;0,32119  ;5,43851  ;-2,58138e-06
7519  ;-3,3329  ;1,14579  ;5,4442  ;-2,58165e-06
1634  ;-6,49821  ;6,38034  ;5,55635  ;-2,58425e-06
4153  ;-4,13295  ;1,73459  ;5,49747  ;-2,58462e-06
10233  ;-1,27483  ;8,87844  ;5,35953  ;-2,58626e-06
3950  ;-2,70364  ;2,79497  ;5,50745  ;-2,58669e-06
3899  ;-3,46554  ;7,97161  ;5,50044  ;-2,58678e-06
1963  ;-4,5012  ;6,5833  ;5,57461  ;-2,58698e-06
10689  ;-1,35422  ;0,679988  ;5,34439  ;-2,58713e-06
11127  ;-7,67423  ;9,34918  ;5,39322  ;-2,58730e-06
6321  ;-4,37119  ;9,65053  ;5,44836  ;-2,58795e-06
1619  ;-7,12473  ;7,26541  ;5,51551  ;-2,58865e-06
2663  ;-8,00085  ;6,80201  ;5,49612  ;-2,58931e-06
4601  ;-1,91174  ;5,43322  ;5,52144  ;-2,58991e-06
4603  ;-1,77729  ;6,06256  ;5,50699  ;-2,59031e-06
5841  ;-8,70727  ;7,42326  ;5,44093  ;-2,59058e-06
2368  ;-4,55645  ;7,0663  ;5,56942  ;-2,59218e-06
2025  ;-6,09864  ;4,42434  ;5,59617  ;-2,59223e-06
9371  ;-1,813  ;1,02808  ;5,3955  ;-2,59236e-06
3644  ;-6,93292  ;4,17767  ;5,57244  ;-2,59361e-06
1669  ;-4,19459  ;3,982  ;5,5982  ;-2,59396e-06
3907  ;-2,99485  ;7,86543  ;5,505  ;-2,59423e-06
4587  ;-2,29098  ;7,36147  ;5,49924  ;-2,59468e-06
6205  ;-7,47552  ;8,67732  ;5,44959  ;-2,59536e-06
1920  ;-3,55983  ;6,37626  ;5,57956  ;-2,59537e-06
9724  ;-1,19656  ;7,68524  ;5,43455  ;-2,59555e-06
4490  ;-6,55498  ;1,85697  ;5,50929  ;-2,59556e-06
1452  ;-2,02083  ;9,12607  ;5,40694  ;-2,59656e-06
2928  ;-8,16497  ;7,73391  ;5,46696  ;-2,59712e-06
3888  ;-8,09618  ;3,91942  ;5,52704  ;-2,59750e-06
696  ;-2,93909  ;3,24744  ;5,55361  ;-2,59753e-06
2557  ;-9,60389  ;0,924957  ;5,33361  ;-2,59924e-06
2558  ;-9,17088  ;0,491945  ;5,33361  ;-2,59957e-06
2685  ;-8,76993  ;6,90638  ;5,47678  ;-2,59981e-06
2491  ;-7,69656  ;2,73673  ;5,51512  ;-2,60035e-06
3643  ;-6,41408  ;4,18127  ;5,60372  ;-2,60155e-06
2660  ;-7,57704  ;7,04835  ;5,53882  ;-2,60556e-06
2665  ;-8,22762  ;7,21703  ;5,50281  ;-2,60566e-06
2408  ;-6,00869  ;6,57289  ;5,60543  ;-2,60632e-06
1534  ;-3,65018  ;0,70555  ;5,48548  ;-2,60711e-06
1618  ;-6,71164  ;7,5056  ;5,55727  ;-2,60766e-06
2030  ;-5,60257  ;4,9213  ;5,63887  ;-2,60855e-06
1922  ;-3,13275  ;6,6153  ;5,58612  ;-2,60863e-06
7137  ;-1,1234  ;2,6267  ;5,4741  ;-2,60994e-06
1660  ;-4,95157  ;3,34283  ;5,62049  ;-2,61038e-06
1946  ;-5,48687  ;3,32323  ;5,62082  ;-2,61200e-06
10235  ;-2,58037  ;8,7588  ;5,48312  ;-2,61280e-06
6998  ;-6,56215  ;8,8474  ;5,51014  ;-2,61289e-06
10847  ;-0,330465  ;7,65793  ;5,43528  ;-2,61348e-06
2028  ;-5,08772  ;4,90099  ;5,65198  ;-2,61357e-06
4469  ;-5,18204  ;8,32758  ;5,55899  ;-2,61382e-06
5339  ;-7,08672  ;0,687252  ;5,4743  ;-2,61392e-06
4451  ;-1,99429  ;2,74223  ;5,52849  ;-2,61399e-06
4192  ;-4,81465  ;8,41209  ;5,55524  ;-2,61400e-06
3645  ;-7,02043  ;4,54156  ;5,61386  ;-2,61414e-06
6313  ;-7,41979  ;1,48861  ;5,49987  ;-2,61509e-06
1536  ;-4,9863  ;9,34739  ;5,51831  ;-2,61562e-06
3597  ;-6,17679  ;2,69885  ;5,59774  ;-2,61681e-06
4493  ;-6,8829  ;1,94574  ;5,54571  ;-2,61703e-06
10661  ;-0,363205  ;2,39969  ;5,44744  ;-2,61737e-06
2184  ;-7,65606  ;6,39024  ;5,58094  ;-2,61833e-06
1724  ;-3,67418  ;3,54939  ;5,62675  ;-2,61904e-06
10466  ;-8,90971  ;4,33981  ;5,53991  ;-2,61959e-06
5716  ;-2,2986  ;8,15071  ;5,5143  ;-2,61981e-06
2622  ;-9,24794  ;1,53767  ;5,42469  ;-2,61984e-06
8419  ;-8,50778  ;1,21934  ;5,44763  ;-2,62132e-06
2664  ;-7,80381  ;7,46337  ;5,54552  ;-2,62216e-06
3923  ;-2,45947  ;3,62071  ;5,59553  ;-2,62312e-06
2596  ;-2,83775  ;3,83329  ;5,61624  ;-2,62349e-06
3924  ;-2,22974  ;3,1947  ;5,57465  ;-2,62375e-06
5303  ;-0,330465  ;8,56043  ;5,41065  ;-2,62421e-06
5064  ;-7,94523  ;2,34569  ;5,53538  ;-2,62440e-06
1449  ;-9,25146  ;8,07413  ;5,45522  ;-2,62504e-06
924  ;-8,01201  ;0,622679  ;5,46171  ;-2,62937e-06
1670  ;-3,68777  ;4,01875  ;5,65914  ;-2,63011e-06
5879  ;-2,35436  ;9,56304  ;5,47402  ;-2,63033e-06
6871  ;-3,96065  ;0,352775  ;5,52804  ;-2,63040e-06
7337  ;-3,99823  ;1,01932  ;5,55489  ;-2,63127e-06
1177  ;-3,13991  ;8,39152  ;5,55931  ;-2,63153e-06
1283  ;-1,73218  ;7,3836  ;5,54779  ;-2,63259e-06
6191  ;-3,65021  ;1,39809  ;5,56792  ;-2,63316e-06
3617  ;-7,86774  ;4,31268  ;5,61571  ;-2,63387e-06
4593  ;-1,23698  ;6,90474  ;5,54593  ;-2,63426e-06
8946  ;-3,15484  ;0,352775  ;5,51679  ;-2,63611e-06
1304  ;-0,741774  ;6,42589  ;5,54407  ;-2,63662e-06
9369  ;-2,4492  ;1,1001  ;5,51968  ;-2,63680e-06
5146  ;-5,66868  ;8,21486  ;5,60741  ;-2,63760e-06
9160  ;-5,29986  ;9,67369  ;5,55437  ;-2,63894e-06
8123  ;-1,13624  ;8,20025  ;5,49652  ;-2,63966e-06
2118  ;-4,96205  ;5,48274  ;5,70529  ;-2,64218e-06
7795  ;-2,97003  ;9,24591  ;5,53731  ;-2,64273e-06
6219  ;-9,62573  ;7,69313  ;5,49816  ;-2,64408e-06
11035  ;-9,26318  ;7,02291  ;5,54219  ;-2,64533e-06
3906  ;-3,85606  ;8,58229  ;5,59919  ;-2,64616e-06
1105  ;-4,85086  ;1,95766  ;5,63777  ;-2,64695e-06
7386  ;-7,67566  ;0,31134  ;5,50297  ;-2,64705e-06
4146  ;-5,29849  ;1,67498  ;5,62557  ;-2,64756e-06
3746  ;-2,44987  ;6,92946  ;5,62686  ;-2,64764e-06
1977  ;-5,59037  ;9,30844  ;5,5814  ;-2,64794e-06
1943  ;-4,87733  ;4,36325  ;5,71543  ;-2,64830e-06
2916  ;-7,18061  ;8,22126  ;5,59038  ;-2,64872e-06
10795  ;-0,672712  ;5,6049  ;5,58248  ;-2,64888e-06
2024  ;-6,03584  ;3,99188  ;5,70135  ;-2,64904e-06
7664  ;-0,370887  ;6,01966  ;5,56724  ;-2,64939e-06
1217  ;-5,74612  ;1,39231  ;5,61337  ;-2,65019e-06
11450  ;-2,85602  ;0,660852  ;5,54489  ;-2,65023e-06
1738  ;-4,16913  ;3,09035  ;5,68367  ;-2,65025e-06
3731  ;-1,75013  ;3,56797  ;5,61657  ;-2,65049e-06
1146  ;-1,97986  ;3,99398  ;5,63745  ;-2,65088e-06
11039  ;-0,370887  ;6,87743  ;5,54666  ;-2,65123e-06
3934  ;-2,35814  ;4,20656  ;5,65817  ;-2,65125e-06
4152  ;-4,59857  ;1,64537  ;5,63103  ;-2,65135e-06
1147  ;-1,5204  ;3,14196  ;5,59569  ;-2,65176e-06
131  ;-4,27112  ;0  ;5,5706  ;-2,65213e-06
6161  ;-9,08848  ;8,95609  ;5,47387  ;-2,65223e-06
865  ;-2,73642  ;4,41915  ;5,67888  ;-2,65262e-06
6665  ;-1,59113  ;2,43142  ;5,57767  ;-2,65454e-06
8792  ;-9,31634  ;4,33787  ;5,59469  ;-2,65512e-06
2340  ;-3,12033  ;4,63515  ;5,69989  ;-2,65542e-06
2837  ;-7,95616  ;3,30607  ;5,63374  ;-2,65611e-06
1219  ;-4,34628  ;1,33309  ;5,6243  ;-2,65637e-06
1640  ;-6,12573  ;5,80181  ;5,71764  ;-2,65655e-06
11258  ;-9,62573  ;8,60405  ;5,47761  ;-2,65656e-06
6994  ;-6,25092  ;8,64598  ;5,61565  ;-2,65700e-06
9717  ;-1,81619  ;8,76984  ;5,53934  ;-2,65828e-06
2614  ;-8,57299  ;0,31134  ;5,48086  ;-2,65841e-06
9152  ;-6,04616  ;1,04788  ;5,60996  ;-2,65862e-06
779  ;-7,03329  ;3,39213  ;5,67926  ;-2,65904e-06
6964  ;-4,87101  ;9,08334  ;5,61655  ;-2,65952e-06
2531  ;-4,18272  ;3,55971  ;5,71606  ;-2,65959e-06
751  ;-3,50423  ;4,85116  ;5,7209  ;-2,65978e-06
6997  ;-5,2384  ;8,99883  ;5,6203  ;-2,65989e-06
1128  ;-9,27477  ;3,75481  ;5,59628  ;-2,66048e-06
1622  ;-6,59535  ;6,94532  ;5,68604  ;-2,66066e-06
1742  ;-3,85444  ;2,62447  ;5,68144  ;-2,66070e-06
468  ;-10  ;4,38657  ;5,59041  ;-2,66110e-06
361  ;-5,61341  ;10  ;5,59043  ;-2,66117e-06
245  ;0  ;5,61343  ;5,59042  ;-2,66117e-06
11432  ;-4,4477  ;9,30745  ;5,60857  ;-2,66121e-06
457  ;-10  ;7,31212  ;5,5411  ;-2,66133e-06
6418  ;-9,63739  ;4,07069  ;5,59334  ;-2,66148e-06
350  ;-2,68788  ;10  ;5,5411  ;-2,66149e-06
5068  ;-8,43822  ;2,28637  ;5,58386  ;-2,66158e-06
234  ;0  ;2,68794  ;5,54236  ;-2,66192e-06
8835  ;-0,321951  ;5,24395  ;5,60159  ;-2,66211e-06
132  ;-5,74059  ;0  ;5,59149  ;-2,66251e-06
10242  ;-9,63739  ;3,21293  ;5,57276  ;-2,66253e-06
1592  ;-0,643901  ;4,87447  ;5,61276  ;-2,66271e-06
115  ;-7,3393  ;0  ;5,54424  ;-2,66346e-06
3615  ;-7,47646  ;4,10549  ;5,68776  ;-2,66366e-06
7564  ;-1,73205  ;0  ;5,5  ;-2,66437e-06
10854  ;-10  ;8,26795  ;5,5  ;-2,66443e-06
7384  ;-8,26795  ;0  ;5,5  ;-2,66445e-06
7583  ;0  ;1,73205  ;5,5  ;-2,66448e-06
11018  ;-8,26795  ;10  ;5,5  ;-2,66449e-06
2907  ;-10  ;1,73205  ;5,5  ;-2,66458e-06
11243  ;0  ;8,26795  ;5,5  ;-2,66460e-06
5592  ;-1,73205  ;10  ;5,5  ;-2,66462e-06
6603  ;-6,84275  ;0,351721  ;5,5754  ;-2,66493e-06
9436  ;-4,3829  ;0,666435  ;5,61527  ;-2,66523e-06
105  ;-2,65949  ;0  ;5,54809  ;-2,66528e-06
10660  ;-6,04339  ;0,351721  ;5,59903  ;-2,66548e-06
442  ;-10  ;2,67106  ;5,54924  ;-2,66564e-06
220  ;0  ;7,32897  ;5,54926  ;-2,66575e-06
335  ;-7,32893  ;10  ;5,54951  ;-2,66577e-06
3270  ;-4,82638  ;7,54055  ;5,6975  ;-2,66636e-06
1396  ;-6,3462  ;0,703442  ;5,60656  ;-2,66713e-06
1979  ;-5,94349  ;9,63951  ;5,6082  ;-2,66899e-06
9164  ;-6,80124  ;9,63951  ;5,58774  ;-2,67016e-06
1962  ;-4,06378  ;6,3431  ;5,73731  ;-2,67035e-06
7793  ;-3,52451  ;8,82952  ;5,62908  ;-2,67070e-06
1944  ;-5,48209  ;4,38276  ;5,7593  ;-2,67185e-06
828  ;-7,33683  ;5,16705  ;5,71701  ;-2,67205e-06
9183  ;-8,83198  ;8,23089  ;5,56391  ;-2,67267e-06
9161  ;-4,70807  ;9,67369  ;5,62385  ;-2,67318e-06
4666  ;-1,79623  ;4,39576  ;5,67931  ;-2,67329e-06
5785  ;-6,33067  ;1,39897  ;5,64951  ;-2,67388e-06
1968  ;-4,11903  ;6,8261  ;5,73212  ;-2,67413e-06
2338  ;-2,17451  ;4,60834  ;5,70002  ;-2,67430e-06
771  ;-6,27356  ;9,27901  ;5,62597  ;-2,67559e-06
2369  ;-4,28517  ;7,31396  ;5,72043  ;-2,67574e-06
9723  ;-1,67186  ;7,89861  ;5,60977  ;-2,67613e-06
2036  ;-6,01474  ;5,20047  ;5,7654  ;-2,67717e-06
6883  ;-9,68976  ;4,74195  ;5,63208  ;-2,67729e-06
2159  ;-5,75242  ;7,13225  ;5,73018  ;-2,67747e-06
3744  ;-2,7939  ;6,82421  ;5,70305  ;-2,67767e-06
6432  ;-1,11691  ;3,48449  ;5,64334  ;-2,67934e-06
1644  ;-5,63621  ;5,99436  ;5,76671  ;-2,67938e-06
6431  ;-1,34664  ;3,9105  ;5,66422  ;-2,67970e-06
3511  ;-5,61905  ;2,63943  ;5,72821  ;-2,67998e-06
8294  ;-1,12825  ;4,83601  ;5,66696  ;-2,68039e-06
5595  ;-1,33509  ;9,67163  ;5,52366  ;-2,68112e-06
9296  ;-9,6431  ;6,71333  ;5,61366  ;-2,68150e-06
6576  ;-0,412821  ;1,23892  ;5,52618  ;-2,68301e-06
8438  ;-7,90989  ;1,03873  ;5,59487  ;-2,68336e-06
6036  ;-0,356712  ;3,25748  ;5,61667  ;-2,68343e-06
9452  ;-0,678663  ;4,35075  ;5,65187  ;-2,68345e-06
9992  ;-0,668281  ;7,02539  ;5,61726  ;-2,68367e-06
11389  ;-9,28293  ;2,9668  ;5,61954  ;-2,68397e-06
6266  ;-3,29849  ;9,63376  ;5,61997  ;-2,68440e-06
4588  ;-1,89107  ;6,95158  ;5,67541  ;-2,68487e-06
11058  ;-5,34533  ;1,01734  ;5,67278  ;-2,68598e-06
188  ;0  ;0,866025  ;5,5  ;-2,68617e-06
65  ;-9,13398  ;0  ;5,5  ;-2,68618e-06
56  ;-0,866025  ;0  ;5,5  ;-2,68621e-06
280  ;-9,13398  ;10  ;5,5  ;-2,68628e-06
388  ;-10  ;0,866025  ;5,5  ;-2,68630e-06
411  ;-10  ;9,13398  ;5,5  ;-2,68632e-06
165  ;0  ;9,13398  ;5,5  ;-2,68638e-06
304  ;-0,866025  ;10  ;5,5  ;-2,68643e-06
2112  ;-3,90694  ;5,15648  ;5,78294  ;-2,68691e-06
10787  ;-4,60783  ;0,32119  ;5,6514  ;-2,68708e-06
4591  ;-1,39587  ;6,47273  ;5,67355  ;-2,68786e-06
11342  ;-0,731623  ;3,10793  ;5,63379  ;-2,68820e-06
2554  ;-9,56699  ;0,433013  ;5,5  ;-2,68838e-06
9492  ;-0,433013  ;0,433013  ;5,5  ;-2,68839e-06
9733  ;-9,56699  ;9,56699  ;5,5  ;-2,68840e-06
6099  ;-0,433013  ;9,56699  ;5,5  ;-2,68851e-06
6575  ;-0,847255  ;0,687361  ;5,53048  ;-2,68900e-06
2161  ;-5,31302  ;7,42783  ;5,74592  ;-2,68903e-06
7191  ;-4,64541  ;0,987733  ;5,67825  ;-2,68932e-06
