13:23; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: 
Referencia seleccionada: Todos
Elemento  ;X (mm)  ;Y (mm)  ;Z (mm)  ;EPSY
7528  ;-2,94666  ;4,97113  ;8,42551  ;-5,05300e-07
7543  ;-6,76165  ;5,02962  ;8,69108  ;-5,05307e-07
2737  ;-6,29514  ;5,18084  ;9,13715  ;-5,05307e-07
310  ;-5,32095  ;2,99243  ;3,67377  ;-5,05308e-07
227  ;-6,35599  ;2,485  ;3,67283  ;-5,05309e-07
4709  ;-5,02216  ;6,27995  ;9,42718  ;-5,05318e-07
1710  ;-6,09002  ;2,43319  ;7,50059  ;-5,05318e-07
872  ;-3,03508  ;2,61735  ;6,98897  ;-5,05318e-07
3222  ;-3,91358  ;6,87283  ;8,33224  ;-5,05320e-07
285  ;-2,43282  ;3,69599  ;3,69711  ;-5,05321e-07
1747  ;-2,83512  ;6,61849  ;7,65617  ;-5,05328e-07
3396  ;-2,24415  ;7,33451  ;4,69591  ;-5,05331e-07
1161  ;-5,75903  ;2,75707  ;8,13252  ;-5,05340e-07
1452  ;-4,75122  ;1,72757  ;5,02448  ;-5,05341e-07
828  ;-7,63129  ;5,47766  ;7,71073  ;-5,05341e-07
2965  ;-8,20613  ;4,79766  ;4,58388  ;-5,05349e-07
1957  ;-6,94613  ;7,86343  ;5,57382  ;-5,05354e-07
1429  ;-4,91631  ;1,98997  ;4,05382  ;-5,05356e-07
2031  ;-1,79408  ;4,47967  ;4,61289  ;-5,05358e-07
1448  ;-3,19461  ;7,00328  ;7,66844  ;-5,05361e-07
3887  ;-9,61185  ;1,22388  ;0,394777  ;-5,05365e-07
2050  ;-3,7332  ;2,01058  ;6,36862  ;-5,05370e-07
870  ;-3,14924  ;3,20806  ;7,78736  ;-5,05371e-07
43  ;-6,36099  ;3,36401  ;3,62202  ;-5,05371e-07
762  ;-4,9057  ;2,47029  ;7,88832  ;-5,05372e-07
13  ;-5,06908  ;3,84714  ;9,1559  ;-5,05377e-07
3231  ;-0,404246  ;8,83355  ;0,406037  ;-5,05380e-07
1154  ;-6,096  ;1,86615  ;5,90348  ;-5,05395e-07
1648  ;-3,42031  ;7,97447  ;5,88487  ;-5,05395e-07
6304  ;-7,32263  ;4,82361  ;8,11466  ;-5,05404e-07
5606  ;-3,17044  ;6,16938  ;8,25777  ;-5,05404e-07
2975  ;-5,9661  ;3,07273  ;8,2928  ;-5,05405e-07
1831  ;-1,89649  ;4,06417  ;6,26047  ;-5,05405e-07
2978  ;-5,60083  ;6,68145  ;9,80092  ;-5,05411e-07
1986  ;-5,31679  ;1,74266  ;5,95281  ;-5,05412e-07
1243  ;-7,3195  ;6,06133  ;7,83311  ;-5,05415e-07
1075  ;-6,07593  ;7,68851  ;3,7444  ;-5,05418e-07
4570  ;-4,34482  ;1,98802  ;6,8301  ;-5,05422e-07
45  ;-5,0415  ;3,81208  ;9,48973  ;-5,05433e-07
1187  ;-8,15191  ;6,21881  ;5,14764  ;-5,05434e-07
6868  ;-5,61486  ;5,9144  ;9,43375  ;-5,05436e-07
1168  ;-6,80594  ;3,9698  ;8,36048  ;-5,05436e-07
17  ;-4,26204  ;5,21247  ;3,74567  ;-5,05440e-07
2249  ;-6,45804  ;8,01911  ;5,78844  ;-5,05441e-07
190  ;-4,89983  ;2,48612  ;3,7565  ;-5,05444e-07
2187  ;-4,53385  ;3,59471  ;8,80557  ;-5,05451e-07
5769  ;-5,61143  ;3,5064  ;8,70937  ;-5,05456e-07
1010  ;-7,62826  ;4,44186  ;3,79326  ;-5,05457e-07
4105  ;-5,89688  ;6,01191  ;8,91742  ;-5,05464e-07
6908  ;-3,89362  ;4,97919  ;9,47525  ;-5,05470e-07
1199  ;-1,93735  ;6,12742  ;6,19087  ;-5,05470e-07
6022  ;-5,65585  ;4,13308  ;9,49091  ;-5,05470e-07
2183  ;-4,37908  ;6,63332  ;9,81519  ;-5,05477e-07
1650  ;-3,22341  ;7,98104  ;4,96234  ;-5,05479e-07
2170  ;-5,61529  ;3,36206  ;9,82117  ;-5,05490e-07
3372  ;-5,90191  ;6,07154  ;9,62268  ;-5,05494e-07
5677  ;-5,95197  ;3,96288  ;9,64266  ;-5,05496e-07
4903  ;-2,16692  ;5,64026  ;7,19882  ;-5,05497e-07
4626  ;-5,64741  ;5,83472  ;9,05543  ;-5,05502e-07
904  ;-8,05654  ;4,9552  ;6,85522  ;-5,05503e-07
5981  ;-5,68221  ;4,14887  ;9,10007  ;-5,05505e-07
3497  ;-4,3944  ;3,39972  ;9,82031  ;-5,05509e-07
4350  ;-3,39084  ;5,60616  ;9,81616  ;-5,05510e-07
401  ;-7,69083  ;7,39382  ;4,4352  ;-5,05511e-07
2973  ;-7,0959  ;5,93775  ;8,12002  ;-5,05513e-07
753  ;-2,4843  ;3,28912  ;6,93479  ;-5,05521e-07
1654  ;-2,36949  ;7,161  ;5,79767  ;-5,05522e-07
1188  ;-8,22112  ;5,8244  ;5,40213  ;-5,05526e-07
821  ;-7,50809  ;5,12332  ;3,75606  ;-5,05528e-07
5601  ;-4,2462  ;5,62205  ;9,47111  ;-5,05531e-07
248  ;-8,0712  ;4,02197  ;6,31097  ;-5,05532e-07
2665  ;-6,57212  ;4,35511  ;9,82149  ;-5,05537e-07
3188  ;-4,03608  ;5,95604  ;9,63135  ;-5,05539e-07
2413  ;-6,57431  ;7,45883  ;7,21281  ;-5,05541e-07
6234  ;-4,05581  ;5,9426  ;8,88883  ;-5,05542e-07
1871  ;-4,28302  ;2,66908  ;7,92249  ;-5,05543e-07
5177  ;-3,428  ;4,3766  ;9,81933  ;-5,05545e-07
1974  ;-8,09606  ;6,3526  ;4,66173  ;-5,05546e-07
1471  ;-7,39468  ;2,615  ;3,62659  ;-5,05546e-07
1103  ;-3,22296  ;2,82197  ;7,38138  ;-5,05548e-07
4265  ;-4,01686  ;4,93126  ;9,12543  ;-5,05549e-07
4821  ;-5,98847  ;8,09606  ;6,12896  ;-5,05553e-07
3379  ;-3,7155  ;4,41378  ;8,77527  ;-5,05555e-07
4541  ;-4,34179  ;4,41697  ;9,17536  ;-5,05555e-07
4097  ;-5,74941  ;6,52211  ;8,61051  ;-5,05558e-07
5878  ;-1,75907  ;4,44202  ;5,33356  ;-5,05559e-07
1101  ;-2,56479  ;3,99478  ;7,66929  ;-5,05563e-07
7505  ;-4,3036  ;5,59763  ;9,10387  ;-5,05564e-07
882  ;-8,05286  ;4,19421  ;4,28674  ;-5,05567e-07
2394  ;-5,95015  ;3,99401  ;8,86018  ;-5,05570e-07
6232  ;-4,30424  ;4,37617  ;9,4794  ;-5,05572e-07
446  ;-4,18268  ;7,17285  ;8,06413  ;-5,05578e-07
881  ;-3,8575  ;6,22806  ;3,67592  ;-5,05585e-07
3386  ;-4,19449  ;4,17115  ;8,97512  ;-5,05588e-07
838  ;-3,6264  ;8,08881  ;5,11542  ;-5,05588e-07
3313  ;-6,53859  ;5,63674  ;9,82176  ;-5,05590e-07
3298  ;-6,88005  ;2,0647  ;5,17319  ;-5,05591e-07
6435  ;-7,12773  ;5,17254  ;8,21924  ;-5,05593e-07
2450  ;-4,09351  ;4,05344  ;9,63964  ;-5,05593e-07
1834  ;-3,33453  ;3,87309  ;8,31881  ;-5,05596e-07
2920  ;-4,25447  ;6,22323  ;8,73345  ;-5,05600e-07
844  ;-4,09422  ;8,18029  ;5,50891  ;-5,05600e-07
572  ;-7,42401  ;7,19087  ;3,67736  ;-5,05601e-07
4574  ;-1,92307  ;5,75536  ;6,40404  ;-5,05604e-07
3939  ;-5,70769  ;4,47704  ;9,1103  ;-5,05607e-07
3377  ;-6,22637  ;5,77069  ;8,7205  ;-5,05610e-07
5701  ;-5,65212  ;5,51431  ;9,46423  ;-5,05615e-07
1019  ;-4,21706  ;8,19176  ;5,08899  ;-5,05617e-07
5899  ;-5,68133  ;4,46125  ;9,50114  ;-5,05621e-07
1096  ;-4,33125  ;2,24696  ;7,29333  ;-5,05624e-07
4353  ;-4,66389  ;4,41309  ;9,20428  ;-5,05633e-07
6911  ;-4,61433  ;5,65157  ;9,46602  ;-5,05636e-07
2239  ;-2,84489  ;4,69462  ;8,19281  ;-5,05646e-07
2298  ;-5,12096  ;6,60455  ;8,60804  ;-5,05648e-07
764  ;-4,96737  ;2,25685  ;7,46499  ;-5,05653e-07
3925  ;-5,68467  ;5,43463  ;9,0859  ;-5,05653e-07
7163  ;-9,38137  ;8,39159  ;0,937771  ;-5,05655e-07
910  ;-2,77283  ;4,82596  ;3,74206  ;-5,05658e-07
3220  ;-3,9403  ;8,1407  ;4,84303  ;-5,05660e-07
1391  ;-4,66017  ;6,05691  ;8,91979  ;-5,05661e-07
1244  ;-7,23826  ;6,52939  ;7,50123  ;-5,05665e-07
3245  ;-5,02448  ;6,28053  ;8,78659  ;-5,05666e-07
2391  ;-4,80886  ;4,07256  ;9,0307  ;-5,05667e-07
2157  ;-3,24813  ;2,05048  ;5,22988  ;-5,05668e-07
1518  ;-7,03912  ;3,28182  ;7,55508  ;-5,05671e-07
2780  ;-6,26736  ;4,19773  ;8,6421  ;-5,05674e-07
715  ;-6,65344  ;7,09243  ;7,53411  ;-5,05675e-07
3361  ;-5,32007  ;6,12141  ;9,61199  ;-5,05680e-07
1757  ;-2,09967  ;4,71999  ;4,02317  ;-5,05680e-07
4308  ;-0,654592  ;1,31026  ;1,50556  ;-5,05693e-07
3777  ;-4,67174  ;5,62715  ;9,09878  ;-5,05694e-07
1158  ;-6,90321  ;2,4823  ;6,55448  ;-5,05698e-07
6906  ;-4,62634  ;4,37229  ;9,50832  ;-5,05699e-07
3388  ;-5,38367  ;3,98254  ;8,94475  ;-5,05708e-07
1574  ;-2,85638  ;4,16467  ;8,03536  ;-5,05713e-07
2400  ;-6,0025  ;4,64253  ;8,9227  ;-5,05716e-07
2060  ;-1,81567  ;5,36195  ;6,1019  ;-5,05719e-07
923  ;-4,57099  ;8,0002  ;6,86005  ;-5,05720e-07
4324  ;-6,29424  ;4,51808  ;8,69438  ;-5,05722e-07
2297  ;-4,51177  ;3,98067  ;8,82197  ;-5,05727e-07
896  ;-5,31321  ;8,17276  ;4,73761  ;-5,05737e-07
1523  ;-7,253  ;2,73571  ;6,43091  ;-5,05743e-07
2542  ;-4,73053  ;6,03721  ;9,62626  ;-5,05743e-07
1003  ;-3,76987  ;1,98285  ;5,99022  ;-5,05745e-07
415  ;-2,61307  ;6,4856  ;7,2987  ;-5,05748e-07
4438  ;-5,97137  ;5,26754  ;8,93548  ;-5,05750e-07
42  ;-5,90175  ;4,06048  ;3,74652  ;-5,05752e-07
6335  ;-5,32973  ;3,93169  ;9,66942  ;-5,05763e-07
1389  ;-3,5676  ;5,72746  ;8,56102  ;-5,05765e-07
331  ;-6,51951  ;3,37413  ;8,07615  ;-5,05765e-07
1700  ;-5,65161  ;3,82768  ;8,70487  ;-5,05769e-07
1445  ;-3,31981  ;6,50927  ;8,05911  ;-5,05770e-07
185  ;-5,96794  ;4,81658  ;3,79549  ;-5,05773e-07
343  ;-3,77144  ;2,01901  ;4,18232  ;-5,05781e-07
5427  ;-5,08312  ;4,7976  ;9,18589  ;-5,05783e-07
671  ;-6,42931  ;2,5718  ;7,2584  ;-5,05783e-07
3268  ;-4,23492  ;4,67237  ;9,00524  ;-5,05785e-07
1368  ;-6,71814  ;7,9924  ;4,52109  ;-5,05787e-07
5462  ;-6,2636  ;5,4264  ;8,70809  ;-5,05793e-07
3973  ;-1,85437  ;6,09292  ;5,21949  ;-5,05795e-07
2698  ;-5,98909  ;4,62104  ;9,65289  ;-5,05798e-07
1762  ;-2,08453  ;6,71837  ;4,29755  ;-5,05808e-07
147  ;-6,78079  ;6,04998  ;3,63815  ;-5,05812e-07
6910  ;-4,03056  ;5,27958  ;9,65592  ;-5,05814e-07
3294  ;-5,60713  ;6,27855  ;9,80092  ;-5,05818e-07
5604  ;-5,09124  ;5,13018  ;9,14871  ;-5,05824e-07
5708  ;-5,95176  ;5,34151  ;9,65316  ;-5,05825e-07
1441  ;-5,00276  ;6,86107  ;8,34605  ;-5,05826e-07
7537  ;-4,74373  ;3,9967  ;9,66856  ;-5,05833e-07
2379  ;-4,08762  ;4,42655  ;8,805  ;-5,05845e-07
4354  ;-5,62585  ;3,76149  ;9,82117  ;-5,05848e-07
5676  ;-4,07413  ;4,6795  ;9,65909  ;-5,05848e-07
172  ;-6,28157  ;5,51357  ;3,71454  ;-5,05848e-07
5679  ;-5,13464  ;5,14921  ;9,48223  ;-5,05851e-07
2374  ;-5,13889  ;3,29292  ;8,42404  ;-5,05858e-07
2764  ;-4,36251  ;6,19256  ;9,81519  ;-5,05861e-07
1279  ;-2,46446  ;5,85784  ;7,45558  ;-5,05862e-07
7533  ;-5,12653  ;4,81663  ;9,51941  ;-5,05863e-07
765  ;-4,06398  ;2,48262  ;7,46398  ;-5,05871e-07
1141  ;-2,2244  ;2,9983  ;5,34057  ;-5,05871e-07
345  ;-3,80699  ;2,39091  ;3,78928  ;-5,05875e-07
4432  ;-5,20458  ;3,00899  ;8,20595  ;-5,05877e-07
2196  ;-4,21121  ;5,20725  ;8,93886  ;-5,05878e-07
2004  ;-2,71144  ;5,64444  ;7,8456  ;-5,05886e-07
2914  ;-3,82045  ;5,61358  ;9,81616  ;-5,05892e-07
4281  ;-4,79743  ;4,69485  ;9,05045  ;-5,05896e-07
4423  ;-3,86341  ;4,35677  ;9,81933  ;-5,05903e-07
2724  ;-6,14147  ;4,30391  ;9,82149  ;-5,05903e-07
3189  ;-4,38321  ;3,8279  ;9,82031  ;-5,05904e-07
4094  ;-6,05207  ;6,48642  ;8,31013  ;-5,05906e-07
3416  ;-6,10319  ;5,6843  ;9,82176  ;-5,05913e-07
1105  ;-6,66557  ;7,33659  ;3,65627  ;-5,05921e-07
4305  ;-7,06363  ;7,82194  ;4,65869  ;-5,05926e-07
1274  ;-2,86802  ;5,12859  ;8,09638  ;-5,05927e-07
1550  ;-5,78786  ;6,12804  ;8,59966  ;-5,05930e-07
1264  ;-5,80512  ;2,24772  ;7,06835  ;-5,05931e-07
423  ;-3,36714  ;2,49505  ;6,86261  ;-5,05934e-07
408  ;-6,95485  ;3,8621  ;3,68375  ;-5,05937e-07
2387  ;-4,9424  ;4,35432  ;8,87687  ;-5,05944e-07
3446  ;-2,7766  ;2,90343  ;6,6691  ;-5,05946e-07
858  ;-5,90697  ;7,779  ;6,96456  ;-5,05957e-07
1492  ;-4,29309  ;8,02519  ;4,26198  ;-5,05958e-07
5517  ;-3,39094  ;4,92912  ;8,42962  ;-5,05961e-07
311  ;-5,26503  ;2,64825  ;3,76627  ;-5,05963e-07
1359  ;-6,26707  ;2,06786  ;6,16929  ;-5,05968e-07
929  ;-7,62665  ;4,8532  ;7,46904  ;-5,05979e-07
1415  ;-2,3078  ;3,03085  ;5,73961  ;-5,05979e-07
5589  ;-3,68536  ;5,33893  ;8,58647  ;-5,05980e-07
1894  ;-3,0144  ;2,63006  ;3,68972  ;-5,05984e-07
1556  ;-8,08638  ;4,77105  ;6,46596  ;-5,05987e-07
2192  ;-5,37455  ;4,63404  ;8,95528  ;-5,05993e-07
2036  ;-2,62005  ;7,51734  ;3,96846  ;-5,05996e-07
2976  ;-5,38407  ;5,23879  ;8,93062  ;-5,06001e-07
2597  ;-3,85998  ;7,40813  ;7,37501  ;-5,06006e-07
1325  ;-1,91708  ;5,10669  ;4,46278  ;-5,06026e-07
1195  ;-2,26204  ;6,99271  ;5,43936  ;-5,06027e-07
4836  ;-4,81975  ;5,26312  ;8,95007  ;-5,06029e-07
1745  ;-2,73275  ;3,4355  ;7,24565  ;-5,06033e-07
2623  ;-3,52313  ;3,52213  ;8,07946  ;-5,06037e-07
4414  ;-5,226  ;4,30051  ;8,79006  ;-5,06042e-07
772  ;-1,92645  ;5,99089  ;4,57576  ;-5,06044e-07
1263  ;-5,42146  ;2,23272  ;7,15543  ;-5,06052e-07
2197  ;-5,32889  ;5,95937  ;8,74749  ;-5,06055e-07
2005  ;-4,50195  ;3,59658  ;8,46685  ;-5,06055e-07
5484  ;-5,39493  ;5,33749  ;9,64247  ;-5,06057e-07
37  ;-4,15179  ;2,55399  ;3,75421  ;-5,06058e-07
4197  ;-5,43449  ;6,46956  ;8,45128  ;-5,06067e-07
1549  ;-6,38343  ;6,13561  ;8,28161  ;-5,06072e-07
678  ;-2,89128  ;6,92436  ;3,64971  ;-5,06074e-07
5671  ;-4,42927  ;4,94836  ;8,81866  ;-5,06078e-07
635  ;-3,96446  ;5,71794  ;8,57133  ;-5,06079e-07
1181  ;-7,98928  ;6,46154  ;5,4711  ;-5,06086e-07
853  ;-6,35749  ;7,88291  ;6,1191  ;-5,06087e-07
319  ;-7,37396  ;7,33834  ;5,74829  ;-5,06089e-07
5678  ;-5,3916  ;4,63728  ;9,67965  ;-5,06097e-07
455  ;-7,71891  ;5,5161  ;7,18654  ;-5,06099e-07
1552  ;-5,75106  ;7,91886  ;6,63409  ;-5,06101e-07
1089  ;-3,25397  ;7,312  ;6,94637  ;-5,06101e-07
2399  ;-4,66968  ;4,97472  ;8,83496  ;-5,06104e-07
4107  ;-5,57232  ;8,15272  ;4,99124  ;-5,06116e-07
338  ;-6,65173  ;3,19708  ;7,67367  ;-5,06116e-07
3232  ;-1,19778  ;9,5977  ;0,411953  ;-5,06117e-07
6905  ;-4,80575  ;5,30656  ;9,65083  ;-5,06119e-07
445  ;-3,17827  ;6,58208  ;7,68885  ;-5,06123e-07
3385  ;-5,85182  ;4,92534  ;8,72288  ;-5,06127e-07
1275  ;-2,25654  ;4,80029  ;7,21024  ;-5,06128e-07
3575  ;-8,76973  ;9,6587  ;0,434694  ;-5,06140e-07
2385  ;-5,52671  ;3,47985  ;8,35283  ;-5,06143e-07
7536  ;-4,80328  ;4,67307  ;9,68801  ;-5,06153e-07
3266  ;-3,61847  ;4,54784  ;8,44669  ;-5,06178e-07
875  ;-2,42809  ;2,69848  ;5,07697  ;-5,06180e-07
3387  ;-2,76625  ;4,85208  ;7,86368  ;-5,06183e-07
144  ;-7,77453  ;6,30754  ;6,47637  ;-5,06191e-07
1937  ;-4,98296  ;1,96797  ;6,49195  ;-5,06199e-07
251  ;-7,58433  ;6,53962  ;6,71436  ;-5,06199e-07
1061  ;-4,76967  ;7,00338  ;8,07015  ;-5,06209e-07
1568  ;-4,52056  ;8,06345  ;6,12273  ;-5,06221e-07
1380  ;-6,901  ;4,24279  ;7,99591  ;-5,06224e-07
4809  ;-4,79026  ;6,01337  ;8,61843  ;-5,06226e-07
862  ;-5,44849  ;7,70017  ;7,14194  ;-5,06237e-07
1280  ;-6,00704  ;6,76741  ;8,00966  ;-5,06244e-07
2771  ;-5,02844  ;5,87867  ;9,81107  ;-5,06250e-07
941  ;-4,38456  ;6,1797  ;8,43209  ;-5,06258e-07
4804  ;-4,13706  ;6,5291  ;8,22311  ;-5,06259e-07
3214  ;-6,11735  ;5,88682  ;8,40274  ;-5,06264e-07
1214  ;-2,24608  ;7,05761  ;4,43771  ;-5,06266e-07
424  ;-3,55502  ;2,69967  ;7,25502  ;-5,06267e-07
1392  ;-5,5176  ;4,89658  ;8,7287  ;-5,06269e-07
4108  ;-7,01343  ;2,78314  ;3,7071  ;-5,06271e-07
158  ;-5,30702  ;4,92092  ;3,81309  ;-5,06272e-07
863  ;-2,10232  ;3,41117  ;5,38461  ;-5,06276e-07
2636  ;-5,55367  ;3,03212  ;7,97934  ;-5,06279e-07
3988  ;-6,60237  ;4,9228  ;8,30302  ;-5,06279e-07
658  ;-5,46313  ;7,15563  ;7,87436  ;-5,06280e-07
1366  ;-4,18128  ;3,46361  ;8,22756  ;-5,06282e-07
1971  ;-8,07226  ;5,43696  ;4,51548  ;-5,06286e-07
1394  ;-5,11258  ;5,37172  ;8,73198  ;-5,06302e-07
2198  ;-4,08223  ;5,32941  ;8,59678  ;-5,06309e-07
1822  ;-5,5522  ;1,95708  ;4,45281  ;-5,06323e-07
3951  ;-8,1433  ;5,5317  ;5,1722  ;-5,06326e-07
2076  ;-5,03196  ;4,11631  ;9,84825  ;-5,06336e-07
2056  ;-1,86586  ;5,48411  ;4,91073  ;-5,06340e-07
1437  ;-8,09116  ;4,07449  ;5,30204  ;-5,06346e-07
996  ;-4,37068  ;1,88473  ;5,75386  ;-5,06348e-07
1651  ;-3,44935  ;7,18091  ;7,27286  ;-5,06354e-07
1250  ;-6,16841  ;8,04605  ;4,98076  ;-5,06364e-07
5081  ;-4,47987  ;3,98255  ;8,48325  ;-5,06374e-07
2620  ;-1,84759  ;5,11722  ;5,4327  ;-5,06376e-07
2977  ;-5,76073  ;3,34778  ;8,13962  ;-5,06378e-07
4417  ;-4,21107  ;4,9799  ;9,83976  ;-5,06380e-07
2216  ;-5,69936  ;4,79706  ;9,8314  ;-5,06382e-07
3258  ;-4,98364  ;2,97592  ;7,95791  ;-5,06401e-07
2945  ;-5,69457  ;5,16469  ;9,8314  ;-5,06404e-07
716  ;-6,90021  ;7,26753  ;6,68253  ;-5,06407e-07
1491  ;-5,39154  ;8,12928  ;5,69475  ;-5,06415e-07
1358  ;-4,97174  ;1,9226  ;6,14516  ;-5,06417e-07
3592  ;-9,7523  ;3,02915  ;0,603567  ;-5,06422e-07
1702  ;-7,01397  ;4,68268  ;7,92521  ;-5,06425e-07
2338  ;-5,06603  ;5,49483  ;9,81107  ;-5,06428e-07
1364  ;-3,44122  ;5,80981  ;8,16555  ;-5,06436e-07
1265  ;-3,44047  ;4,34172  ;8,19433  ;-5,06452e-07
201  ;-3,62267  ;7,7799  ;6,18937  ;-5,06462e-07
921  ;-4,83257  ;3,48068  ;8,29197  ;-5,06477e-07
829  ;-7,82652  ;5,94698  ;6,53299  ;-5,06477e-07
1442  ;-5,09466  ;5,69222  ;8,57933  ;-5,06486e-07
499  ;-6,43375  ;7,6222  ;3,89882  ;-5,06488e-07
981  ;-3,11117  ;4,44649  ;7,94456  ;-5,06497e-07
362  ;-7,18759  ;3,94886  ;7,52115  ;-5,06499e-07
919  ;-5,56688  ;3,80113  ;8,34833  ;-5,06500e-07
1576  ;-4,20487  ;4,27951  ;8,46725  ;-5,06501e-07
2194  ;-5,47294  ;6,0755  ;8,44043  ;-5,06509e-07
1283  ;-5,29257  ;7,84004  ;6,81147  ;-5,06514e-07
4422  ;-4,61812  ;4,97735  ;9,83976  ;-5,06515e-07
3181  ;-5,06835  ;4,49372  ;9,84825  ;-5,06522e-07
1663  ;-2,18572  ;3,44372  ;5,78365  ;-5,06528e-07
1169  ;-6,53808  ;4,13106  ;8,10484  ;-5,06532e-07
673  ;-5,86673  ;2,19079  ;6,64043  ;-5,06535e-07
1184  ;-7,69961  ;5,14472  ;7,07015  ;-5,06539e-07
4759  ;-6,30683  ;5,35825  ;8,31862  ;-5,06546e-07
5083  ;-6,28117  ;4,28703  ;8,25588  ;-5,06552e-07
442  ;-4,40615  ;6,82912  ;7,95501  ;-5,06557e-07
2395  ;-6,30805  ;4,60737  ;8,30817  ;-5,06563e-07
383  ;-2,5867  ;7,41071  ;4,9491  ;-5,06587e-07
3380  ;-3,21293  ;3,25443  ;7,37237  ;-5,06588e-07
525  ;-5,19323  ;6,8221  ;8,01559  ;-5,06595e-07
536  ;-5,23004  ;7,29795  ;7,59846  ;-5,06602e-07
1440  ;-3,15673  ;7,67101  ;5,71019  ;-5,06609e-07
2775  ;-4,35891  ;3,19152  ;7,95366  ;-5,06620e-07
734  ;-7,07895  ;4,90674  ;3,8273  ;-5,06628e-07
1921  ;-6,81908  ;5,03162  ;8,02979  ;-5,06629e-07
1688  ;-5,48307  ;2,17579  ;6,72752  ;-5,06637e-07
252  ;-7,10229  ;6,18088  ;7,4616  ;-5,06645e-07
145  ;-7,326  ;6,53653  ;6,92698  ;-5,06647e-07
7259  ;-7,4293  ;4,17245  ;7,26375  ;-5,06649e-07
833  ;-8,05064  ;5,50216  ;5,96492  ;-5,06655e-07
342  ;-4,29045  ;1,98701  ;4,50587  ;-5,06659e-07
126  ;-2,5818  ;6,31094  ;3,76808  ;-5,06661e-07
1142  ;-1,98426  ;3,86437  ;5,06233  ;-5,06665e-07
4083  ;-7,854  ;6,72161  ;4,66675  ;-5,06673e-07
1418  ;-2,83288  ;2,41748  ;5,06021  ;-5,06673e-07
812  ;-7,08798  ;7,58471  ;5,45074  ;-5,06678e-07
1486  ;-7,91718  ;3,66564  ;4,54818  ;-5,06682e-07
4605  ;-9,68395  ;8,64265  ;1,1238  ;-5,06693e-07
4668  ;-5,38739  ;1,92437  ;4,89706  ;-5,06694e-07
3754  ;-6,78962  ;5,71587  ;7,92425  ;-5,06696e-07
1256  ;-4,28972  ;7,07776  ;3,76737  ;-5,06697e-07
1714  ;-2,41906  ;6,65032  ;6,26934  ;-5,06708e-07
170  ;-3,42203  ;4,40357  ;3,78592  ;-5,06708e-07
1125  ;-6,07237  ;2,02955  ;5,56678  ;-5,06713e-07
2392  ;-4,87968  ;4,40655  ;8,50242  ;-5,06716e-07
1547  ;-3,59059  ;6,1497  ;7,96688  ;-5,06733e-07
698  ;-8,08746  ;4,49632  ;5,2773  ;-5,06733e-07
6243  ;-3,62625  ;5,17381  ;8,26106  ;-5,06735e-07
1511  ;-5,60159  ;1,92671  ;5,52129  ;-5,06752e-07
745  ;-7,11973  ;3,2638  ;3,78712  ;-5,06785e-07
1770  ;-3,196  ;7,77404  ;4,27949  ;-5,06795e-07
1273  ;-3,10572  ;5,36161  ;7,871  ;-5,06798e-07
1340  ;-6,43026  ;5,89027  ;8,04084  ;-5,06810e-07
1996  ;-4,42133  ;2,35058  ;6,9386  ;-5,06816e-07
348  ;-3,28137  ;6,89093  ;3,72613  ;-5,06828e-07
1522  ;-7,62728  ;3,06623  ;5,44867  ;-5,06830e-07
2229  ;-4,51634  ;4,84665  ;8,4527  ;-5,06834e-07
670  ;-5,90057  ;2,65795  ;7,25378  ;-5,06835e-07
1266  ;-3,9277  ;4,37328  ;8,26203  ;-5,06845e-07
1904  ;-2,04923  ;4,74558  ;4,40889  ;-5,06853e-07
542  ;-2,3144  ;4,16811  ;6,71091  ;-5,06876e-07
1393  ;-5,16327  ;4,35274  ;8,41561  ;-5,06880e-07
441  ;-4,01965  ;6,22151  ;8,06003  ;-5,06887e-07
1934  ;-4,71792  ;3,30329  ;7,99141  ;-5,06891e-07
801  ;-2,62574  ;4,29667  ;3,86741  ;-5,06895e-07
1088  ;-5,62703  ;6,8008  ;7,83944  ;-5,06898e-07
1021  ;-7,35045  ;6,82772  ;6,42952  ;-5,06902e-07
637  ;-3,41967  ;5,44885  ;8,03157  ;-5,06904e-07
5001  ;-6,01562  ;4,84742  ;8,32676  ;-5,06906e-07
690  ;-7,09218  ;2,35866  ;4,3743  ;-5,06906e-07
247  ;-7,61033  ;3,81355  ;6,60891  ;-5,06909e-07
3864  ;-2,39428  ;4,42311  ;7,0137  ;-5,06933e-07
662  ;-4,26715  ;5,8721  ;8,269  ;-5,06933e-07
1215  ;-2,08226  ;6,37362  ;5,15574  ;-5,06933e-07
2833  ;-4,75674  ;4,87301  ;8,469  ;-5,06934e-07
1336  ;-6,47133  ;5,16473  ;8,13223  ;-5,06935e-07
2782  ;-5,05015  ;9,78298  ;0,688797  ;-5,06946e-07
2795  ;-3,15214  ;7,7542  ;4,715  ;-5,06969e-07
1839  ;-3,84335  ;3,70965  ;7,94581  ;-5,06975e-07
1664  ;-2,03003  ;3,9022  ;4,70652  ;-5,06980e-07
713  ;-6,53022  ;7,80161  ;5,50035  ;-5,06983e-07
154  ;-4,16087  ;3,86623  ;3,80082  ;-5,06991e-07
585  ;-6,24139  ;3,59138  ;7,85364  ;-5,06992e-07
540  ;-2,6496  ;6,68213  ;6,57305  ;-5,06993e-07
